,sample_code,station_no,site,seaweed,date,day,month,year,otu_id,abundance
52107,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_220,0
52642,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,aglaophenia_pluma_220,0
53177,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_220,0
53712,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,aglaophenia_pluma_220,0
54247,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_220,0
54782,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
55317,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
55852,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
56387,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
56922,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
57457,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_220,0
57992,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_220,0
58527,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_220,0
59062,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_220,0.904230225
59597,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_220,0.904230225
60132,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_220,0
60667,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_220,0
61202,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
61737,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
62272,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
62807,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
63342,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
63877,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
64412,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
64947,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
65482,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
66017,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_220,0
66552,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
67087,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
67622,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
68157,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
68692,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
69227,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_220,0
249,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
784,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
1319,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
1854,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
2389,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
2924,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_pluma_257,0
3459,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
3994,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
4529,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
5064,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
5599,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
6134,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_pluma_257,0
6669,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
7204,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
7739,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
8274,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
8809,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
9344,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_pluma_257,0
9879,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
10414,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
10949,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
11484,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
12019,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
12554,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_pluma_257,0
13089,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
13624,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
14159,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
14694,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
15229,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
15764,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
16299,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
16834,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
17369,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
17904,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
18439,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
18974,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_pluma_257,0
19509,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
20044,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
20579,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
21114,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
21649,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
22184,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_pluma_257,0
22719,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
23254,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
23789,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
24324,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
24859,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
25394,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
25929,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
26464,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
26999,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
27534,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
28069,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
28604,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_pluma_257,0
29139,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
29674,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
30209,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
30744,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
31279,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
31814,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_pluma_257,0
32349,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
32884,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
33419,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
33954,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
34489,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
35024,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_pluma_257,0
35559,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
36094,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
36629,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
37164,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
37699,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
38234,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_pluma_257,0
38769,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
39304,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
39839,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
40374,Pabay_30_1_22_2,2,Pabay,Saccharina,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
40909,Pabay_30_1_22_3,3,Pabay,Alaria,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
41444,Pabay_30_1_22_3,3,Pabay,Saccharina,30/01/2022,30,1,2022,aglaophenia_pluma_257,NA
41979,Pabay_30_10_21_1,1,Pabay,Alaria,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
42514,Pabay_30_10_21_1,1,Pabay,Saccharina,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
43049,Pabay_30_10_21_2,2,Pabay,Alaria,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
43584,Pabay_30_10_21_2,2,Pabay,Saccharina,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
44119,Pabay_30_10_21_3,3,Pabay,Alaria,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
44654,Pabay_30_10_21_3,3,Pabay,Saccharina,30/10/2021,30,10,2021,aglaophenia_pluma_257,0
45189,Pabay_30_6_22_1,1,Pabay,Alaria,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
45724,Pabay_30_6_22_1,1,Pabay,Saccharina,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
46259,Pabay_30_6_22_2,2,Pabay,Alaria,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
46794,Pabay_30_6_22_2,2,Pabay,Saccharina,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
47329,Pabay_30_6_22_3,3,Pabay,Alaria,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
47864,Pabay_30_6_22_3,3,Pabay,Saccharina,30/06/2022,30,6,2022,aglaophenia_pluma_257,0
48399,Pabay_30_7_22_1,1,Pabay,Alaria,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
48934,Pabay_30_7_22_1,1,Pabay,Saccharina,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
49469,Pabay_30_7_22_2,2,Pabay,Alaria,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
50004,Pabay_30_7_22_2,2,Pabay,Saccharina,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
50539,Pabay_30_7_22_3,3,Pabay,Alaria,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
51074,Pabay_30_7_22_3,3,Pabay,Saccharina,30/07/2022,30,7,2022,aglaophenia_pluma_257,0
51609,Pabay_7_5_22_1,1,Pabay,Alaria,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
52144,Pabay_7_5_22_1,1,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
52679,Pabay_7_5_22_2,2,Pabay,Alaria,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
53214,Pabay_7_5_22_2,2,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
53749,Pabay_7_5_22_3,3,Pabay,Alaria,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
54284,Pabay_7_5_22_3,3,Pabay,Saccharina,07/05/2022,7,5,2022,aglaophenia_pluma_257,0
54819,Pabay_8_2_22_1,1,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
55354,Pabay_8_2_22_1,1,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
55889,Pabay_8_2_22_2,2,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
56424,Pabay_8_2_22_2,2,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
56959,Pabay_8_2_22_3,3,Pabay,Alaria,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
57494,Pabay_8_2_22_3,3,Pabay,Saccharina,08/02/2022,8,2,2022,aglaophenia_pluma_257,0
58029,Pabay_8_3_22_1,1,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_257,0.055164805
58564,Pabay_8_3_22_1,1,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_257,0.055164805
59099,Pabay_8_3_22_2,2,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_257,0
59634,Pabay_8_3_22_2,2,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_257,0
60169,Pabay_8_3_22_3,3,Pabay,Alaria,08/03/2022,8,3,2022,aglaophenia_pluma_257,0
60704,Pabay_8_3_22_3,3,Pabay,Saccharina,08/03/2022,8,3,2022,aglaophenia_pluma_257,0
61239,Scalpay_15_6_21_1,1,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
61774,Scalpay_15_6_21_1,1,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
62309,Scalpay_15_6_21_2,2,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
62844,Scalpay_15_6_21_2,2,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
63379,Scalpay_15_6_21_3,3,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
63914,Scalpay_15_6_21_3,3,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
64449,Scalpay_15_6_21_4,4,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
64984,Scalpay_15_6_21_4,4,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
65519,Scalpay_15_6_21_5,5,Scalpay,Alaria,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
66054,Scalpay_15_6_21_5,5,Scalpay,Saccharina,15/06/2021,15,6,2021,aglaophenia_pluma_257,0
66589,Scalpay_21_12_21_1,1,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
67124,Scalpay_21_12_21_1,1,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
67659,Scalpay_21_12_21_2,2,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
68194,Scalpay_21_12_21_2,2,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
68729,Scalpay_21_12_21_3,3,Scalpay,Alaria,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
69264,Scalpay_21_12_21_3,3,Scalpay,Saccharina,21/12/2021,21,12,2021,aglaophenia_pluma_257,0
209,Pabay_10_12_21_1,1,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
744,Pabay_10_12_21_1,1,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
1279,Pabay_10_12_21_2,2,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
1814,Pabay_10_12_21_2,2,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
2349,Pabay_10_12_21_3,3,Pabay,Alaria,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
2884,Pabay_10_12_21_3,3,Pabay,Saccharina,10/12/2021,10,12,2021,aglaophenia_tubulifera_217,0
3419,Pabay_10_4_22_1,1,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
3954,Pabay_10_4_22_1,1,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
4489,Pabay_10_4_22_2,2,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
5024,Pabay_10_4_22_2,2,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
5559,Pabay_10_4_22_3,3,Pabay,Alaria,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
6094,Pabay_10_4_22_3,3,Pabay,Saccharina,10/04/2022,10,4,2022,aglaophenia_tubulifera_217,0
6629,Pabay_13_11_21_1,1,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
7164,Pabay_13_11_21_1,1,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
7699,Pabay_13_11_21_2,2,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
8234,Pabay_13_11_21_2,2,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
8769,Pabay_13_11_21_3,3,Pabay,Alaria,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
9304,Pabay_13_11_21_3,3,Pabay,Saccharina,13/11/2021,13,11,2021,aglaophenia_tubulifera_217,0
9839,Pabay_14_1_22_1,1,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,0.041405724
10374,Pabay_14_1_22_1,1,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,0.041405724
10909,Pabay_14_1_22_2,2,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,1.076898949
11444,Pabay_14_1_22_2,2,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,1.076898949
11979,Pabay_14_1_22_3,3,Pabay,Alaria,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,0.535760728
12514,Pabay_14_1_22_3,3,Pabay,Saccharina,14/01/2022,14,1,2022,aglaophenia_tubulifera_217,0.535760728
13049,Pabay_15_6_21_1,1,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
13584,Pabay_15_6_21_1,1,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
14119,Pabay_15_6_21_2,2,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
14654,Pabay_15_6_21_2,2,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
15189,Pabay_15_6_21_3,3,Pabay,Alaria,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
15724,Pabay_15_6_21_3,3,Pabay,Saccharina,15/06/2021,15,6,2021,aglaophenia_tubulifera_217,0
16259,Pabay_15_7_22_1,1,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
16794,Pabay_15_7_22_1,1,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
17329,Pabay_15_7_22_2,2,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
17864,Pabay_15_7_22_2,2,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
18399,Pabay_15_7_22_3,3,Pabay,Alaria,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
18934,Pabay_15_7_22_3,3,Pabay,Saccharina,15/07/2022,15,7,2022,aglaophenia_tubulifera_217,0
19469,Pabay_16_9_21_1,1,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
20004,Pabay_16_9_21_1,1,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
20539,Pabay_16_9_21_2,2,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
21074,Pabay_16_9_21_2,2,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
21609,Pabay_16_9_21_3,3,Pabay,Alaria,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
22144,Pabay_16_9_21_3,3,Pabay,Saccharina,16/09/2021,16,9,2021,aglaophenia_tubulifera_217,0
22679,Pabay_21_12_21_1,1,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0
23214,Pabay_21_12_21_1,1,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0
23749,Pabay_21_12_21_2,2,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0.480769231
24284,Pabay_21_12_21_2,2,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0.480769231
24819,Pabay_21_12_21_3,3,Pabay,Alaria,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0
25354,Pabay_21_12_21_3,3,Pabay,Saccharina,21/12/2021,21,12,2021,aglaophenia_tubulifera_217,0
25889,Pabay_21_3_22_1,1,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
26424,Pabay_21_3_22_1,1,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
26959,Pabay_21_3_22_2,2,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
27494,Pabay_21_3_22_2,2,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
28029,Pabay_21_3_22_3,3,Pabay,Alaria,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
28564,Pabay_21_3_22_3,3,Pabay,Saccharina,21/03/2022,21,3,2022,aglaophenia_tubulifera_217,0
29099,Pabay_22_5_22_1,1,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
29634,Pabay_22_5_22_1,1,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
30169,Pabay_22_5_22_2,2,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
30704,Pabay_22_5_22_2,2,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
31239,Pabay_22_5_22_3,3,Pabay,Alaria,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
31774,Pabay_22_5_22_3,3,Pabay,Saccharina,22/05/2022,22,5,2022,aglaophenia_tubulifera_217,0
32309,Pabay_25_2_22_1,1,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
32844,Pabay_25_2_22_1,1,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
33379,Pabay_25_2_22_2,2,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
33914,Pabay_25_2_22_2,2,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
34449,Pabay_25_2_22_3,3,Pabay,Alaria,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
34984,Pabay_25_2_22_3,3,Pabay,Saccharina,25/02/2022,25,2,2022,aglaophenia_tubulifera_217,0
35519,Pabay_29_11_21_1,1,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
36054,Pabay_29_11_21_1,1,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
36589,Pabay_29_11_21_2,2,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
37124,Pabay_29_11_21_2,2,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
37659,Pabay_29_11_21_3,3,Pabay,Alaria,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
38194,Pabay_29_11_21_3,3,Pabay,Saccharina,29/11/2021,29,11,2021,aglaophenia_tubulifera_217,0
38729,Pabay_30_1_22_1,1,Pabay,Alaria,30/01/2022,30,1,2022,aglaophenia_tubulifera_217,NA
39264,Pabay_30_1_22_1,1,Pabay,Saccharina,30/01/2022,30,1,2022,aglaophenia_tubulifera_217,NA
39799,Pabay_30_1_22_2,2,Pabay,Alaria,30/01/2022,30,1,2022,aglaophenia_tubulifera_217,NA
