"","sample_code","station_no","site","seaweed","date","day","month","year","species_id","measurement_value","measurement_type","measurement_origin","parsed_date"
"641","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",36.018957,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"642","Pabay_15_7_22_2",2,"Pabay","Saccharina","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"643","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"plankton_obelia",16,"abundance","Plankton Abundance (cell/L)",NA
"644","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"645","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"646","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"647","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"saccharina_percent_blade_hydrozoans",43.106599,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"648","Pabay_15_7_22_3",3,"Pabay","Saccharina","15/07/2022",15,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"649","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"650","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"651","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"652","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"653","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"654","Pabay_30_7_22_1",1,"Pabay","Alaria","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"655","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"plankton_obelia",16,"abundance","Plankton Abundance (cell/L)",NA
"656","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"657","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"658","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"659","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"660","Pabay_30_7_22_2",2,"Pabay","Alaria","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"661","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"662","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"663","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"664","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"665","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",0,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"666","Pabay_30_7_22_3",3,"Pabay","Alaria","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"667","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"plankton_obelia",0,"abundance","Plankton Abundance (cell/L)",NA
"668","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"669","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"670","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"671","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",4.319342,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"672","Pabay_30_7_22_1",1,"Pabay","Saccharina","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"673","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"plankton_obelia",16,"abundance","Plankton Abundance (cell/L)",NA
"674","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"675","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"676","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"677","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",3.743316,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"678","Pabay_30_7_22_2",2,"Pabay","Saccharina","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
"679","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"plankton_obelia",2,"abundance","Plankton Abundance (cell/L)",NA
"680","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_bidentata",0,"otu","Plankton eDNA (RSV)",NA
"681","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_dichotoma",0,"otu","Plankton eDNA (RSV)",NA
"682","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"otu_obelia_sp",0,"otu","Plankton eDNA (RSV)",NA
"683","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"saccharina_percent_blade_hydrozoans",2.982365,"blade_coverage","Hydrozoan Blade Coverage - Saccharina (%)",NA
"684","Pabay_30_7_22_3",3,"Pabay","Saccharina","30/07/2022",30,7,2022,"alaria_percent_blade_hydrozoans",NA,"blade_coverage","Hydrozoan Blade Coverage - Alaria (%)",NA
