tag_no_x,tag_color,seaweed_id,age,rock_no_x,epibiont_sampling_date,longest_blade_length_initial,juv_blade_length_at_sampling_date,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,species_count,length_measurement_date,origin,biofouling_removed_14_5_25,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,middle,NA,Pilosa,0.5,0.130899694,,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,tip,NA,Membranipora,0.4,0.125663706,2,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,tip,NA,Membranipora,0.1,0.007853982,,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,tip,NA,Pilosa,0.5,0.130899694,1,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,x,tip,NA,Spirobranchus,,NA,1,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,y,base,NA,Spirobranchus,,NA,2,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,y,middle,NA,Spirobranchus,,NA,1,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
37,Green,AG37,adult,NA,04/06/2025,200,,tag detached_120,y,tip,NA,Spirobranchus,,NA,4,12_5_2025,farland,bryo=14;hydro11;maerl=4;snail=1,NA,7,3,Low,C,69,154
39,Green,AG39,adult,NA,04/06/2025,160,,,x,middle,NA,Hydrozoa,,NA,2,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,x,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,x,tip,NA,Pilosa,0.3,0.04712389,1,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,y,middle,NA,Membranipora,0.1,0.007853982,2,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,y,middle,NA,Membranipora,0.1,0.007853982,,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,y,middle,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,y,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
39,Green,AG39,adult,NA,04/06/2025,160,,,y,tip,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,1,6,High,N,71,108
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Membranipora,0.5,0.196349541,3,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Membranipora,0.2,0.031415927,,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Membranipora,0.1,0.007853982,,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Pilosa,0.5,0.130899694,2,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Pilosa,0.5,0.130899694,,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,middle,NA,Spirobranchus,,NA,6,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,tip,NA,Pilosa,1,0.523598776,2,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,x,tip,NA,Pilosa,0.8,0.335103216,,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,y,middle,NA,Membranipora,0.5,0.196349541,1,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,y,middle,NA,Pilosa,0.4,0.083775804,1,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,y,middle,NA,Spirobranchus,,NA,3,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
40,Green,AG40,adult,NA,04/06/2025,190,,,y,tip,NA,Pilosa,0.1,0.005235988,1,13_5_2025,FSC slip,some snails,NA,1,5,Low,N,72,104
41,Green,AG41,adult,NA,04/06/2025,110,,tag detached_76,x,middle,NA,Hydrozoa,,NA,2,13_5_2025,FSC slip,some snails,NA,2,3,Low,P,73,126
41,Green,AG41,adult,NA,04/06/2025,110,,tag detached_76,x,tip,NA,Pilosa,0.5,0.130899694,1,13_5_2025,FSC slip,some snails,NA,2,3,Low,P,73,126
41,Green,AG41,adult,NA,04/06/2025,110,,tag detached_76,y,middle,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,2,3,Low,P,73,126
41,Green,AG41,adult,NA,04/06/2025,110,,tag detached_76,y,middle,NA,Pilosa,0.3,0.04712389,1,13_5_2025,FSC slip,some snails,NA,2,3,Low,P,73,126
41,Green,AG41,adult,NA,04/06/2025,110,,tag detached_76,y,tip,NA,Membranipora,0.3,0.070685835,1,13_5_2025,FSC slip,some snails,NA,2,3,Low,P,73,126
42,Green,AG42,adult,NA,04/06/2025,130,,,x,base,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
42,Green,AG42,adult,NA,04/06/2025,130,,,x,middle,NA,Hydrozoa,,NA,2,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
42,Green,AG42,adult,NA,04/06/2025,130,,,x,middle,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
42,Green,AG42,adult,NA,04/06/2025,130,,,x,tip,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
42,Green,AG42,adult,NA,04/06/2025,130,,,y,middle,NA,Membranipora,0.4,0.125663706,1,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
42,Green,AG42,adult,NA,04/06/2025,130,,,y,middle,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,2,2,High,P,74,123
44,Green,AG44,adult,NA,04/06/2025,140,,,x,tip,NA,Pilosa,0.5,0.130899694,1,13_5_2025,FSC slip,some snails,NA,3,4,High,C,76,146
44,Green,AG44,adult,NA,04/06/2025,140,,,y,base,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,3,4,High,C,76,146
45,Green,AG45,adult,NA,04/06/2025,190,,,x,middle,NA,Spirobranchus,,NA,2,13_5_2025,FSC slip,some snails,NA,1,4,High,N,77,107
45,Green,AG45,adult,NA,04/06/2025,190,,,x,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,1,4,High,N,77,107
45,Green,AG45,adult,NA,04/06/2025,190,,,y,middle,NA,Membranipora,0.1,0.007853982,2,13_5_2025,FSC slip,some snails,NA,1,4,High,N,77,107
45,Green,AG45,adult,NA,04/06/2025,190,,,y,middle,NA,Membranipora,0.1,0.007853982,,13_5_2025,FSC slip,some snails,NA,1,4,High,N,77,107
45,Green,AG45,adult,NA,04/06/2025,190,,,y,tip,NA,Membranipora,0.1,0.007853982,1,13_5_2025,FSC slip,some snails,NA,1,4,High,N,77,107
46,Green,AG46,adult,NA,04/06/2025,200,,,x,middle,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,2,4,High,P,78,119
46,Green,AG46,adult,NA,04/06/2025,200,,,x,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,2,4,High,P,78,119
46,Green,AG46,adult,NA,04/06/2025,200,,,y,middle,NA,Hydrozoa,,NA,1,13_5_2025,FSC slip,some snails,NA,2,4,High,P,78,119
46,Green,AG46,adult,NA,04/06/2025,200,,,y,middle,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,2,4,High,P,78,119
46,Green,AG46,adult,NA,04/06/2025,200,,,y,tip,NA,Pilosa,0.8,0.335103216,1,13_5_2025,FSC slip,some snails,NA,2,4,High,P,78,119
47,Green,AG47,adult,NA,04/06/2025,120,,,x,middle,NA,Membranipora,0.5,0.196349541,1,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
47,Green,AG47,adult,NA,04/06/2025,120,,,x,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
47,Green,AG47,adult,NA,04/06/2025,120,,,x,tip,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
47,Green,AG47,adult,NA,04/06/2025,120,,,y,base,NA,Spirobranchus,,NA,1,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
47,Green,AG47,adult,NA,04/06/2025,120,,,y,tip,NA,Membranipora,0.1,0.007853982,2,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
47,Green,AG47,adult,NA,04/06/2025,120,,,y,tip,NA,Membranipora,0.4,0.125663706,,13_5_2025,FSC slip,some snails,NA,3,2,High,C,79,139
48,Green,AG48,adult,NA,04/06/2025,190,,,x,middle,NA,Hydrozoa,,NA,2,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,x,middle,NA,Membranipora,1,0.785398163,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,x,middle,NA,Pilosa,0.5,0.130899694,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,x,tip,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,y,middle,NA,Hydrozoa,,NA,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,y,middle,NA,Membranipora,0.4,0.125663706,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
48,Green,AG48,adult,NA,04/06/2025,190,,,y,middle,NA,Pilosa,0.3,0.04712389,1,13_5_2025,FSC slip,some snails,NA,1,7,Low,N,80,106
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Hydrozoa,,NA,1,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Membranipora,0.2,0.031415927,3,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Pilosa,0.7,0.2565634,1,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.3,0.070685835,6,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,x,middle,NA,Pilosa,0.7,0.2565634,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,base,NA,Membranipora,0.3,0.070685835,3,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,base,NA,Pilosa,0.5,0.130899694,1,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,base,NA,Spirobranchus,,NA,2,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Hydrozoa,,NA,4,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Membranipora,1.3,1.327322896,3,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Pilosa,0.2,0.020943951,2,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Pilosa,1,0.523598776,,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
1,Red,AR1,adult,NA,04/06/2025,100,,,y,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,3,1,7,Low,N,8,102
2,Red,AR2,adult,NA,04/06/2025,110,,,x,base,NA,Hydrozoa,,NA,3,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Membranipora,0.2,0.031415927,5,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Membranipora,1,0.785398163,,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,x,middle,NA,Pilosa,1,0.523598776,1,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,base,NA,Membranipora,1.5,1.767145868,1,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,middle,NA,Membranipora,0.5,0.196349541,2,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,middle,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,middle,NA,Pilosa,1,0.523598776,1,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
2,Red,AR2,adult,NA,04/06/2025,110,,,y,tip,NA,Pilosa,1.5,1.178097245,1,27_4_2025,FSC slip,,4,2,7,Low,P,2,128
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,x,base,NA,Membranipora,0.1,0.007853982,8,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,x,middle,NA,Membranipora,0.3,0.070685835,2,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,x,tip,NA,Membranipora,0.1,0.007853982,2,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,x,tip,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,base,NA,Membranipora,0.8,0.502654825,3,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,base,NA,Membranipora,0.1,0.007853982,,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,middle,NA,Membranipora,0.2,0.031415927,1,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,middle,NA,Pilosa,1.1,0.633554518,1,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
3,Red,AR3,adult,NA,04/06/2025,80,,tag detached_90,y,middle,NA,Spirobranchus,,NA,5,27_4_2025,FSC slip,,2,3,5,Low,C,13,144
4,Red,AR4,adult,NA,04/06/2025,81,,,x,middle,NA,Membranipora,2,3.141592654,1,27_4_2025,FSC slip,,2,2,7,Low,P,18,130
4,Red,AR4,adult,NA,04/06/2025,81,,,x,tip,NA,Membranipora,1.5,1.767145868,1,27_4_2025,FSC slip,,2,2,7,Low,P,18,130
4,Red,AR4,adult,NA,04/06/2025,81,,,y,base,NA,Membranipora,1,0.785398163,1,27_4_2025,FSC slip,,2,2,7,Low,P,18,130
4,Red,AR4,adult,NA,04/06/2025,81,,,y,middle,NA,Membranipora,,0,1,27_4_2025,FSC slip,,2,2,7,Low,P,18,130
4,Red,AR4,adult,NA,04/06/2025,81,,,y,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,2,7,Low,P,18,130
5,Red,AR5,adult,NA,04/06/2025,64,,,x,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,3,6,High,C,14,148
5,Red,AR5,adult,NA,04/06/2025,64,,,x,middle,NA,Membranipora,4,NA,2,27_4_2025,FSC slip,,2,3,6,High,C,14,148
5,Red,AR5,adult,NA,04/06/2025,64,,,x,middle,NA,Membranipora,4,NA,,27_4_2025,FSC slip,,2,3,6,High,C,14,148
6,Red,AR6,adult,NA,04/06/2025,92,,,x,middle,NA,Hydrozoa,,NA,3,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,x,middle,NA,Membranipora,0.2,0.031415927,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,x,middle,NA,Pilosa,1.3,0.884881931,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,x,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,base,NA,Membranipora,1.8,2.544690049,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,base,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,middle,NA,Hydrozoa,,NA,4,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,middle,NA,Membranipora,1.2,1.130973355,3,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,middle,NA,Membranipora,1.2,1.130973355,,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,middle,NA,Membranipora,1.2,1.130973355,,27_4_2025,FSC slip,,2,3,4,High,C,17,140
6,Red,AR6,adult,NA,04/06/2025,92,,,y,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,2,3,4,High,C,17,140
9,Red,AR9,adult,NA,04/06/2025,130,,,x,middle,NA,Membranipora,0.6,0.282743339,1,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,x,middle,NA,Pilosa,0.5,0.130899694,2,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,x,middle,NA,Pilosa,0.3,0.04712389,,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,x,tip,NA,Membranipora,0.3,0.070685835,1,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,x,tip,NA,Pilosa,0.6,0.188495559,1,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,y,middle,NA,Hydrozoa,,NA,1,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
9,Red,AR9,adult,NA,04/06/2025,130,,,y,middle,NA,Membranipora,0.8,0.502654825,1,27_4_2025,FSC slip,,NA,2,6,High,P,84,120
1,White,AW1,adult,NA,04/06/2025,130,,,x,base,NA,Pilosa,0.2,0.020943951,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,x,middle,NA,Membranipora,0.1,0.007853982,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,x,tip,NA,Membranipora,0.4,0.125663706,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,base,NA,Pilosa,0.2,0.020943951,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,middle,NA,Membranipora,0.2,0.031415927,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,middle,NA,Pilosa,0.3,0.04712389,1,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,middle,NA,Spirobranchus,,NA,2,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,tip,NA,Membranipora,0.3,0.070685835,2,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
1,White,AW1,adult,NA,04/06/2025,130,,,y,tip,NA,Membranipora,0.3,0.070685835,,13_5_2025,FSC slip,,NA,2,6,High,P,81,121
10,White,AW10,adult,NA,04/06/2025,123,,,x,base,NA,Membranipora,1,0.785398163,2,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,base,NA,Membranipora,0.8,0.502654825,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,middle,NA,Membranipora,1.2,1.130973355,2,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,middle,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,tip,NA,Membranipora,0.4,0.125663706,4,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,tip,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,tip,NA,Membranipora,0.4,0.125663706,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,x,tip,NA,Membranipora,0.5,0.196349541,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,y,middle,NA,Membranipora,0.2,0.031415927,1,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,y,middle,NA,Spirobranchus,,NA,1,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,y,tip,NA,Membranipora,0.4,0.125663706,2,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,y,tip,NA,Membranipora,0.2,0.031415927,,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
10,White,AW10,adult,NA,04/06/2025,123,,,y,tip,NA,Spirobranchus,,NA,2,27_4_2025,FSC slip,,3,1,5,Low,N,9,103
11,White,AW11,adult,NA,04/06/2025,150,,,x,base,NA,Membranipora,0.8,0.502654825,1,27_4_2025,FSC slip,,3,3,2,High,C,4,150
11,White,AW11,adult,NA,04/06/2025,150,,,x,middle,NA,Hydrozoa,,NA,4,27_4_2025,FSC slip,,3,3,2,High,C,4,150
11,White,AW11,adult,NA,04/06/2025,150,,,x,middle,NA,Membranipora,0.3,0.070685835,3,27_4_2025,FSC slip,,3,3,2,High,C,4,150
11,White,AW11,adult,NA,04/06/2025,150,,,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,3,2,High,C,4,150
11,White,AW11,adult,NA,04/06/2025,150,,,x,middle,NA,Membranipora,0.3,0.070685835,,27_4_2025,FSC slip,,3,3,2,High,C,4,150
