,tag_no.x,tag_colour,sea_id,rock_no,origin,tag_color,tag_no.y,rock_number,date,longest_blade,collected_from,biofouling_removed_14_5_25,no_blades,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,swab_prior_enrichment,swab_after_ernichment_16_5,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,sp,colony_length_max,colony_area,no_h,no_m,no_long_m
143,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
144,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,x,middle,NA,,,NA,2,1,NA
145,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,x,tip,NA,,,NA,,1,NA
146,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
147,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,y,middle,NA,ep,0.4,0.083775804,,NA,NA
148,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,y,middle,NA,ep,0.3,0.04712389,,NA,NA
149,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,y,middle,NA,ep,0.2,0.020943951,,NA,NA
150,9,white,AW9,,Adult_local,White,9,NA,13_5_2025,120,FSC slip,,NA,1,3,5,Low,C,85,142,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA
151,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
152,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,middle,NA,ep,0.5,0.130899694,,NA,NA
153,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,middle,NA,mm,0.6,0.282743339,,NA,NA
154,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,middle,NA,ep,0.3,0.04712389,,NA,NA
155,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,tip,NA,ep,0.6,0.188495559,,NA,NA
156,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
157,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
158,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,y,middle,NA,mm,0.8,0.502654825,1,NA,NA
159,9,red,AR9,,Adult_local,Red,9,NA,27_4_2025,130,FSC slip,,NA,NA,2,6,High,P,84,120,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA
160,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,base,NA,mm,1,0.785398163,,NA,NA
161,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,base,NA,mm,0.8,0.502654825,,NA,NA
162,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,middle,NA,mm,1.2,1.130973355,,NA,NA
163,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
164,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,tip,NA,mm,0.4,0.125663706,,NA,NA
165,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA
166,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,tip,NA,mm,0.4,0.125663706,,NA,NA
167,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,,NA,NA
168,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
169,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,1,NA
170,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,2,NA
171,10,white,AW10,,Adult_local,White,10,NA,27_4_2025,123,FSC slip,,NA,3,1,5,Low,N,9,103,04/06/2025,NA,,y,tip,NA,mm,0.2,0.031415927,,NA,NA
172,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,x,base,NA,mm,0.8,0.502654825,,NA,NA
173,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,4,NA,NA
174,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
175,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
176,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,x,tip,NA,,,NA,,2,NA
177,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,y,base,NA,mm,2,3.141592654,,NA,NA
178,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA
179,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA
180,11,white,AW11,,Adult_local,White,11,NA,27_4_2025,150,FSC slip,,NA,3,3,2,High,C,4,150,04/06/2025,NA,,y,tip,NA,,na,NA,,NA,NA
181,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,x,base,NA,mm,1.5,1.767145868,,2,NA
182,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,x,middle,NA,mm,0.8,0.502654825,,NA,NA
183,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,x,tip,NA,mm,0.5,0.196349541,2,NA,NA
184,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,base,NA,,na,NA,,NA,NA
185,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,1,NA
186,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA
187,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,tip,NA,ep,0.5,0.130899694,,NA,NA
188,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA
189,12,white,AW12,,Adult_local,White,12,NA,27_4_2025,130,FSC slip,,NA,3,2,2,High,P,7,127,04/06/2025,NA,,y,tip,NA,mm,0.5,0.196349541,,NA,NA
190,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
191,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
192,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,x,middle,NA,mm,0.8,0.502654825,,NA,NA
193,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
194,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,x,tip,NA,,,NA,,2,NA
195,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
196,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,y,middle,NA,mm,1.2,1.130973355,,NA,NA
197,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,y,middle,NA,mm,1.3,1.327322896,,NA,NA
198,13,white,AW13,,Adult_local,White,13,NA,27_4_2025,140,FSC slip,,NA,4,1,3,Low,N,1,100,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA
199,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
200,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
201,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,x,middle,NA,mm,0.1,0.007853982,,NA,NA
202,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,x,tip,NA,mm,0.4,0.125663706,,NA,NA
203,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,x,tip,NA,mm,0.3,0.070685835,,NA,NA
204,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
205,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,1,NA
206,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA
207,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,y,middle,NA,ep,0.5,0.130899694,,NA,NA
208,15,white,AW15,,Adult_local,White,15,NA,27_4_2025,115,FSC slip,,NA,3,3,7,Low,C,10,144,04/06/2025,NA,,y,tip,NA,mm,0.5,0.196349541,1,NA,NA
209,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
210,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,x,middle,NA,ep,1,0.523598776,,NA,NA
211,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,x,middle,NA,ep,1,0.523598776,,NA,NA
212,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
213,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,x,tip,NA,ep,0.4,0.083775804,,1,NA
214,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,y,base,NA,mm,0.2,0.031415927,,1,NA
215,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA
216,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,y,middle,NA,mm,0.3,0.070685835,,NA,NA
217,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA
218,16,white,AW16,,Adult_local,White,16,NA,27_4_2025,130,FSC slip,,NA,3,2,5,Low,P,5,122,04/06/2025,NA,,y,tip,NA,mm,0.2,0.031415927,,NA,NA
219,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
220,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,middle,NA,ep,0.5,0.130899694,4,NA,NA
221,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
222,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
223,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,middle,NA,mm,0.2,0.031415927,,NA,NA
224,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,x,tip,NA,ep,0.5,0.130899694,3,2,NA
225,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,base,NA,ep,0.4,0.083775804,,NA,NA
226,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,middle,NA,mm,0.5,0.196349541,,NA,NA
227,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,middle,NA,mm,0.3,0.070685835,,NA,NA
228,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA
229,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,middle,NA,ep,1,0.523598776,,NA,NA
230,17,blue,AB17,,Adult_local,Blue,17,NA,12_5_2025,190,farland,hydro=112;bryo=8;maerl2,NA,NA,5,6,High,N,49,112,04/06/2025,NA,,y,tip,NA,ep,0.5,0.130899694,5,1,NA
231,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
232,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,x,middle,NA,mm,1,0.785398163,,NA,NA
233,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
234,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
235,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,x,tip,NA,,,NA,,NA,NA
236,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
237,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,y,middle,NA,mm,0.4,0.125663706,,NA,NA
238,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,y,tip,NA,mm,1,0.785398163,,NA,NA
239,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,y,tip,NA,ep,0.5,0.130899694,,NA,NA
240,18,blue,AB18,,Adult_local,Blue,18,NA,12_5_2025,120,farland,hydro=6;bryo=1,NA,NA,5,4,High,N,50,115,04/06/2025,NA,,y,tip,NA,ep,0.4,0.083775804,,NA,NA
241,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
242,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,x,middle,NA,,,NA,2,1,NA
243,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,x,tip,NA,mm,0.2,0.031415927,,NA,NA
244,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,y,base,NA,,,NA,,NA,NA
245,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,y,middle,NA,mm,0.2,0.031415927,,NA,NA
246,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,y,middle,NA,mm,0.1,0.007853982,,NA,NA
247,19,blue,AB19,,Adult_local,Blue,19,NA,12_5_2025,150,farland,bryo=1;hydro=28;maerl=5,NA,NA,6,5,Low,P,51,136,04/06/2025,NA,,y,tip,NA,mm,0.8,0.502654825,,NA,NA
248,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
249,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
250,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,x,middle,NA,mm,0.3,0.070685835,,NA,NA
251,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,x,tip,NA,,,NA,,NA,NA
252,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,y,base,NA,mm,0.5,0.196349541,,NA,NA
253,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA
254,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,y,base,NA,mm,0.2,0.031415927,,NA,NA
255,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,y,middle,NA,mm,0.8,0.502654825,,NA,NA
256,20,blue,AB20,,Adult_local,Blue,20,NA,12_5_2025,270,farland,bryo=4;hydro=14;snail=1,NA,NA,7,4,High,C,52,153,04/06/2025,NA,,y,tip,NA,,,NA,,NA,NA
257,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,x,base,NA,ep,1,0.523598776,,NA,NA
258,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
259,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,x,tip,NA,ep,2,2.094395102,,NA,NA
260,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,y,base,NA,,na,NA,,NA,NA
261,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,y,middle,NA,,na,NA,,NA,NA
262,21,blue,AB21,,Adult_local,Blue,21,NA,12_5_2025,240,farland,hydro=59;bryo=10;snail=1;maerl=1,NA,NA,6,2,High,P,53,137,04/06/2025,NA,,y,tip,NA,,na,NA,,NA,NA
263,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,x,base,NA,mm,0.5,0.196349541,,NA,NA
264,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,x,middle,NA,mm,0.5,0.196349541,,NA,NA
265,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,x,tip,NA,,na,NA,,NA,NA
266,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,base,NA,,,NA,,1,NA
267,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,middle,NA,,na,NA,,NA,NA
268,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,0.1,0.007853982,,NA,NA
269,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA
270,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,middle,NA,ep,0.4,0.083775804,,NA,NA
271,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,0.6,0.282743339,10,NA,NA
272,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,0.4,0.125663706,,NA,NA
273,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,1,0.785398163,,NA,NA
274,23,blue,AB23,,Adult_local,Blue,23,NA,12_5_2025,240,farland,hydro=62;bryo=19+1colony 2cm; maerl=11,NA,NA,5,2,High,N,55,116,04/06/2025,NA,,y,tip,NA,mm,0.3,0.070685835,,NA,NA
275,24,blue,AB24,,Adult_local,Blue,24,NA,12_5_2025,200,farland,hydro=16;bryo=2;donut=12;snail=5,NA,NA,6,6,High,P,56,131,04/06/2025,NA,,x,base,NA,,,NA,,NA,NA
276,24,blue,AB24,,Adult_local,Blue,24,NA,12_5_2025,200,farland,hydro=16;bryo=2;donut=12;snail=5,NA,NA,6,6,High,P,56,131,04/06/2025,NA,,x,middle,NA,,,NA,,NA,NA
