tag_no_x,tag_colour,seaweed_id,rock_no,age,epibiont_sampling,blade_length_pre_experiment,blade_length_in_experiment,notes,origin,tag_no_y,rock_number,date,initial_tank,nutrient_treatment_tank,main_experiment_tank,turbulence,nutrient_treatment,tag_no_x,tag_colour,origin_kelp,biofouling_removed_14_5_25,,blade_length_pre_experiment,blade_length_in_experiment,,rank_of_blade_on_rock,,no_young_blades_per_rock,swab_prior_enrichment,swab_after_ernichment_16_5,blade_side,blade_zone,species,bryozoan_colony_length_max,bryozoan_colony_area,hydrozoan_counts,spirobranchus_counts
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,base,Membranipora,0.1,0.007853982,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,base,Membranipora,0.1,0.007853982,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,base,Membranipora,0.2,0.031415927,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,base,Membranipora,0.1,0.007853982,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,52,153,y,base,Spirobranchus,NA,NA,,1
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,base,Obelia,NA,NA,9,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Membranipora,2,3.141592654,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Membranipora,0.4,0.125663706,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Membranipora,0.5,0.196349541,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Pilosa,1.5,1.178097245,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Pilosa,1.5,1.178097245,,
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,52,153,y,middle,Spirobranchus,NA,NA,,1
17,blue,AB17,NA,old,02/07/2025,190,,,Adult_local,17,,12_5_2025,,7,6,High,N,17,blue,farland,hydro=112;bryo=8;maerl2,,190,,,NA,,,49,112,y,tip,Obelia,NA,NA,6,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,base,,,NA,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,middle,Membranipora,1,0.785398163,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,middle,Membranipora,0.3,0.070685835,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,middle,Membranipora,0.3,0.070685835,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,tip,,,NA,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,base,,,NA,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,middle,Membranipora,0.4,0.125663706,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,tip,Membranipora,1,0.785398163,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,tip,Pilosa,0.5,0.130899694,,
18,blue,AB18,NA,old,04/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,tip,Pilosa,0.4,0.083775804,,
18,blue,AB18,NA,old,12/06/2025,120,,broken at middle - 76cm remianing,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,base,Membranipora,0.2,0.031415927,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,base,Membranipora,0.1,0.007853982,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,,,,50,115,x,middle,Obelia,NA,NA,1,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,x,middle,Membranipora,1,0.785398163,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,,,,3,149,x,base,Spirobranchus,,,,3
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,base,Membranipora,0.4,0.125663706,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,,,,50,115,y,middle,Obelia,NA,NA,4,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,middle,Membranipora,0.4,0.125663706,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,middle,Membranipora,0.5,0.196349541,,
18,blue,AB18,NA,old,12/06/2025,120,,,Adult_local,18,,12_5_2025,,7,4,High,N,18,blue,farland,hydro=6;bryo=1,,120,,,NA,,,50,115,y,middle,Membranipora,0.4,0.125663706,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,base,,,NA,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,3,149,x,middle,Spirobranchus,,,,2
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,tip,Membranipora,0.2,0.031415927,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,,,NA,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Membranipora,0.2,0.031415927,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Membranipora,0.1,0.007853982,,
19,blue,AB19,NA,old,04/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Membranipora,0.8,0.502654825,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,3,149,y,base,Spirobranchus,,,,1
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Membranipora,1,0.785398163,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Pilosa,1,0.523598776,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,3,149,y,middle,Spirobranchus,,,,2
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,tip,Pilosa,1.4,1.0262536,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,3,149,y,tip,Spirobranchus,,NA,,1
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,0.5,0.196349541,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,x,tip,Spirobranchus,,NA,,2
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Obelia,NA,NA,3,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Membranipora,1.2,1.130973355,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Pilosa,1.4,1.0262536,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Pilosa,0.2,0.020943951,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Pilosa,3,4.71238898,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Pilosa,1.4,1.0262536,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Membranipora,0.4,0.125663706,,
19,blue,AB19,NA,old,12/06/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Membranipora,0.3,0.070685835,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,base,Membranipora,0.2,0.031415927,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,y,tip,Spirobranchus,,NA,,1
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,base,Obelia,NA,NA,12,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Membranipora,2.5,4.908738521,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Membranipora,1,0.785398163,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Membranipora,1.5,1.767145868,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,y,tip,Spirobranchus,,,,1
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,middle,Obelia,NA,NA,4,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,tip,Membranipora,1,0.785398163,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,x,tip,Pilosa,1.5,1.178097245,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,x,base,Spirobranchus,,NA,,9
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,1.5,1.767145868,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,0.1,0.007853982,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,0.1,0.007853982,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,0.1,0.007853982,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,base,Membranipora,0.1,0.007853982,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,x,middle,Spirobranchus,,NA,,6
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Membranipora,2.5,4.908738521,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Membranipora,0.2,0.031415927,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,49,112,y,base,Spirobranchus,,NA,,12
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,middle,Obelia,NA,NA,4,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Membranipora,3,7.068583471,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Membranipora,2.5,4.908738521,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Pilosa,1,0.523598776,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Pilosa,1.5,1.178097245,,
19,blue,AB19,NA,old,02/07/2025,150,,,Adult_local,19,,12_5_2025,,7,5,Low,P,19,blue,farland,bryo=1;hydro=28;maerl=5,,150,,,NA,,,51,136,y,tip,Obelia,NA,NA,3,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,x,base,,,NA,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,x,middle,Membranipora,0.5,0.196349541,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,x,middle,Membranipora,0.3,0.070685835,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,x,tip,,,NA,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,y,base,Membranipora,0.5,0.196349541,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,y,base,Membranipora,0.2,0.031415927,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,y,base,Membranipora,0.2,0.031415927,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,y,middle,Membranipora,0.8,0.502654825,,
20,blue,AB20,NA,old,04/06/2025,270,,,Adult_local,20,,12_5_2025,,7,4,High,C,20,blue,farland,bryo=4;hydro=14;sil=1,,270,,,NA,,,52,153,y,tip,,,NA,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,base,Pilosa,1,0.523598776,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,middle,Membranipora,0.5,0.196349541,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Pilosa,2,2.094395102,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,base,,na,NA,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,middle,,na,NA,,
21,blue,AB21,NA,old,04/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,tip,,na,NA,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,base,,,NA,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,middle,Membranipora,1,0.785398163,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,,,,49,112,y,tip,Spirobranchus,,NA,,8
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,,,,53,137,x,tip,Obelia,NA,NA,9,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Pilosa,1.2,0.753982237,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Membranipora,0.2,0.031415927,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Membranipora,0.2,0.031415927,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Membranipora,0.3,0.070685835,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Membranipora,0.1,0.007853982,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,,,,,,y,base,Spirobranchus,,,,4
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,base,Membranipora,2,3.141592654,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,51,136,x,base,Spirobranchus,,NA,,2
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,,,,53,137,y,tip,Obelia,NA,NA,3,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,tip,Pilosa,2,2.094395102,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,tip,Pilosa,0.8,0.335103216,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,tip,Membranipora,0.3,0.070685835,,
21,blue,AB21,NA,old,12/06/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,tip,Membranipora,0.4,0.125663706,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,base,,,NA,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,middle,Membranipora,2,3.141592654,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,middle,Pilosa,3,4.71238898,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,middle,Membranipora,1.5,1.767145868,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,x,tip,Obelia,NA,NA,5,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,base,Membranipora,2,3.141592654,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,base,Pilosa,2,2.094395102,,
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,51,136,x,tip,Spirobranchus,,,,1
21,blue,AB21,NA,old,02/07/2025,240,,,Adult_local,21,,12_5_2025,,7,2,High,P,21,blue,farland,hydro=59;bryo=10;sil=1;maerl=1,,240,,,NA,,,53,137,y,middle,Membranipora,2.5,4.908738521,,
