"","tag_no.x","tag_colour","seaweed_id","rock_no","date_sampled","blade_length","notes","blade_side","blade_zone","blade_no","sp","colony_length_max","colony_area","no_h","no_m","no_long_m","tank","origin","tag_color","tag_no.y","rock_number","date","longest_blade","collected_from","biofouling_removed_14_5_25","no_blades","initial_tank","nutrient_treatment_tank","main_experiment_tank","turbulence","nutrient_treatment","swab_prior_enrichment","swab_after_ernichment_16_5","total_colony_area"
"104","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","0.6",0.188495559,5,NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155",0.95818576
"105","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"mm","0.8",0.502654825,NA,NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155",0.628318531
"106","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155",0.628318531
"107","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","1",0.523598776,NA,NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155",0.95818576
"108","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","0.2",0.020943951,NA,NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155",0.95818576
"109","23","blue","AB23",NA,"04/06/2025",NA,"","x","base",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"110","23","blue","AB23",NA,"04/06/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"111","23","blue","AB23",NA,"04/06/2025",NA,"","x","tip",NA,"","na",NA,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0
"112","23","blue","AB23",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,1,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0
"113","23","blue","AB23",NA,"04/06/2025",NA,"","y","middle",NA,"","na",NA,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0
"114","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"115","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"116","23","blue","AB23",NA,"04/06/2025",NA,"","y","middle",NA,"ep","0.4",0.083775804,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0.083775804
"117","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.6",0.282743339,10,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"118","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"119","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","1",0.785398163,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"120","23","blue","AB23",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",1.790707813
"121","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","x","base",NA,"","",NA,NA,3,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0
"122","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"ep","1.2",0.753982237,NA,1,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",5.696754678
"123","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","x","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0.455530936
"124","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"ep","2",2.094395102,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",5.696754678
"125","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","x","tip",NA,"mm","0.5",0.196349541,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0.455530936
"126","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","y","base",NA,"","",NA,NA,3,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0
"127","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"ep","1.2",0.753982237,NA,1,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",5.696754678
"128","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0.455530936
"129","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"ep","2",2.094395102,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",5.696754678
"130","178notag","","AB23",NA,"12/06/2025",NA,"tag detached","y","tip",NA,"mm","0.5",0.196349541,NA,NA,NA,2,"Adult_local","Blue",23,NA,"12_5_2025",240,"farland","hydro=62;bryo=19+1colony 2cm; maerl=11",NA,NA,5,2,"High","N","55","116",0.455530936
"131","24","blue","AB24",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"132","24","blue","AB24",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"133","24","blue","AB24",NA,"04/06/2025",NA,"","x","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"134","24","blue","AB24",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"135","24","blue","AB24",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,4,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.047123891
"136","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"137","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"ep","0.8",0.335103216,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"138","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"139","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"ep","0.3",0.04712389,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"140","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"ep","0.8",0.335103216,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",1.418952682
"141","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.047123891
"142","24","blue","AB24",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.047123891
"143","24","blue","AB24",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"144","24","blue","AB24",NA,"12/06/2025",NA,"","x","middle",NA,"","",NA,2,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"145","24","blue","AB24",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.4",0.125663706,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.322013247
"146","24","blue","AB24",NA,"12/06/2025",NA,"","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"147","24","blue","AB24",NA,"12/06/2025",NA,"","y","middle",NA,"","",NA,3,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0
"148","24","blue","AB24",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,2,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.322013247
"149","24","blue","AB24",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",24,NA,"12_5_2025",200,"farland","hydro=16;bryo=2;donut=12;snail=5",NA,NA,6,6,"High","P","56","131",0.322013247
"150","25","blue","AB25",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"151","25","blue","AB25",NA,"04/06/2025",NA,"","x","middle",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.65449847
"152","25","blue","AB25",NA,"04/06/2025",NA,"","x","tip",NA,"ep","1",0.523598776,6,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.65449847
"153","25","blue","AB25",NA,"04/06/2025",NA,"","y","base",NA,"","na",NA,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"154","25","blue","AB25",NA,"04/06/2025",NA,"","y","middle",NA,"","",NA,6,1,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"155","25","blue","AB25",NA,"04/06/2025",NA,"","y","tip",NA,"","na",NA,6,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"156","25","blue","AB25",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,NA,2,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"157","25","blue","AB25",NA,"12/06/2025",NA,"","x","middle",NA,"","",NA,2,4,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0
"158","25","blue","AB25",NA,"12/06/2025",NA,"","x","tip",NA,"ep","0.7",0.2565634,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.727802298
"159","25","blue","AB25",NA,"12/06/2025",NA,"","x","tip",NA,"ep","0.7",0.2565634,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.727802298
"160","25","blue","AB25",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",1.05243354
"161","25","blue","AB25",NA,"12/06/2025",NA,"","y","base",NA,"ep","0.5",0.130899694,NA,2,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.727802298
"162","25","blue","AB25",NA,"12/06/2025",NA,"","y","base",NA,"ep","0.4",0.083775804,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",0.727802298
"163","25","blue","AB25",NA,"12/06/2025",NA,"","y","middle",NA,"mm","1",0.785398163,10,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",1.05243354
"164","25","blue","AB25",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.5",0.196349541,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",1.05243354
"165","25","blue","AB25",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.2",0.031415927,10,4,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",1.05243354
"166","25","blue","AB25",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",25,NA,"12_5_2025",160,"farland","clean",NA,NA,7,2,"High","C","57","156",1.05243354
"167","26","blue","AB26",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"168","26","blue","AB26",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"169","26","blue","AB26",NA,"04/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",2.528982086
"170","26","blue","AB26",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"171","26","blue","AB26",NA,"04/06/2025",NA,"","y","middle",NA,"mm","1.2",1.130973355,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",2.528982086
"172","26","blue","AB26",NA,"04/06/2025",NA,"","y","middle",NA,"mm","1.3",1.327322896,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",2.528982086
"173","26","blue","AB26",NA,"04/06/2025",NA,"","y","tip",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"174","26","blue","AB26",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"175","26","blue","AB26",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.3",0.070685835,NA,1,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"176","26","blue","AB26",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"177","26","blue","AB26",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"178","26","blue","AB26",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"179","26","blue","AB26",NA,"12/06/2025",NA,"","y","base",NA,"","",NA,NA,4,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0
"180","26","blue","AB26",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.8",0.502654825,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"181","26","blue","AB26",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"182","26","blue","AB26",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"183","26","blue","AB26",NA,"12/06/2025",NA,"","y","tip",NA,"ep","0.8",0.335103216,NA,NA,1,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.335103216
"184","26","blue","AB26",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",26,NA,"12_5_2025",190,"farland","hydro=12;bryo=18;donut=2;maerl=3",NA,NA,5,3,"Low","N","58","114",0.879645946
"185","27","blue","AB27",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"186","27","blue","AB27",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"187","27","blue","AB27",NA,"04/06/2025",NA,"","x","tip",NA,"ep","0.5",0.130899694,NA,1,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.261799388
"188","27","blue","AB27",NA,"04/06/2025",NA,"","x","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.261799388
"189","27","blue","AB27",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,NA,1,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"190","27","blue","AB27",NA,"04/06/2025",NA,"","y","middle",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"191","27","blue","AB27",NA,"04/06/2025",NA,"","y","tip",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"192","27","blue","AB27",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"193","27","blue","AB27",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.2",0.031415927,1,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"194","27","blue","AB27",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"195","27","blue","AB27",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.1",0.007853982,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"196","27","blue","AB27",NA,"12/06/2025",NA,"","x","middle",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"197","27","blue","AB27",NA,"12/06/2025",NA,"","x","tip",NA,"ep","1.2",0.753982237,NA,2,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",2.670353756
"198","27","blue","AB27",NA,"12/06/2025",NA,"","x","tip",NA,"ep","0.5",0.130899694,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",2.670353756
"199","27","blue","AB27",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"200","27","blue","AB27",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"201","27","blue","AB27",NA,"12/06/2025",NA,"","y","base",NA,"","",NA,NA,2,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"202","27","blue","AB27",NA,"12/06/2025",NA,"","y","middle",NA,"","1",NA,2,2,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"203","27","blue","AB27",NA,"12/06/2025",NA,"","y","middle",NA,"","0.2",NA,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0
"204","27","blue","AB27",NA,"12/06/2025",NA,"","y","tip",NA,"ep","1.5",1.178097245,2,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",2.670353756
"205","27","blue","AB27",NA,"12/06/2025",NA,"","y","tip",NA,"ep","1",0.523598776,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",2.670353756
"206","27","blue","AB27",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.8",0.502654825,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",0.683296405
"207","27","blue","AB27",NA,"12/06/2025",NA,"","y","tip",NA,"ep","0.4",0.083775804,NA,NA,NA,NA,"Adult_local","Blue",27,NA,"12_5_2025",210,"farland","hydro=29;bryo=8",NA,NA,6,3,"Low","P","59","135",2.670353756
"208","28","blue","AB28",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,NA,NA,NA,NA,"Adult_local","Blue",28,NA,"12_5_2025",320,"farland","bryo=19;hydro=123;donut=5;maerl=5",NA,NA,7,6,"High","C","60","151",0
