seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,taxa,zooplankton,reads
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Branchiopoda,2,Branchiopoda,2,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Copepoda,1918,total_copepoda,1918,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Hydrozoa,2,total_hydrozoa,2,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Polychaeta,2,total_polychaeta,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bivalvia,2,bivalvia,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bryozoa,85,bryozoa,85,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepod_nauplii,832,copepod_nauplii,832,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepods,1086,copepods,1086,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Gastropoda,34,gastropoda,34,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,holoplankton,1971,holoplankton,1971,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,meroplankton,125,meroplankton,125,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,microfibers,2,microfibers,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,mp_fragments,2,mp_fragments,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,obelia,2,obelia,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,podon,2,podon,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,sabellariidae,2,sabellariidae,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Branchiopoda,2,Branchiopoda,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Copepoda,1918,total_copepoda,1918,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Hydrozoa,2,total_hydrozoa,2,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Polychaeta,2,total_polychaeta,2,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bivalvia,34,bivalvia,34,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bryozoa,102,bryozoa,102,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepod_nauplii,1409,copepod_nauplii,1409,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepods,1613,copepods,1613,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,fish_egg,34,fish_egg,34,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Gastropoda,102,gastropoda,102,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,holoplankton,3090,holoplankton,3090,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,meroplankton,323,meroplankton,323,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,microfibers,2,microfibers,2,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,ophiura_larvae,17,ophiura_larvae,17,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,sabellariidae,68,sabellariidae,68,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Copepoda,3022,total_copepoda,3022,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Polychaeta,68,total_polychaeta,68,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bivalvia,34,bivalvia,34,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bryozoa,102,bryozoa,102,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepod_nauplii,1409,copepod_nauplii,1409,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepods,1613,copepods,1613,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,fish_egg,34,fish_egg,34,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Gastropoda,102,gastropoda,102,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,holoplankton,3090,holoplankton,3090,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,meroplankton,323,meroplankton,323,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,microfibers,2,microfibers,2,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,ophiura_larvae,17,ophiura_larvae,17,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,sabellariidae,68,sabellariidae,68,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Copepoda,3022,total_copepoda,3022,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Polychaeta,68,total_polychaeta,68,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bivalvia,153,bivalvia,153,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bryozoa,17,bryozoa,17,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepod_nauplii,102,copepod_nauplii,102,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepods,475,copepods,475,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Gastropoda,34,gastropoda,34,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,holoplankton,613,holoplankton,613,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,meroplankton,424,meroplankton,424,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,microfibers,2,microfibers,2,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,mp_fragments,2,mp_fragments,2,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sabellariidae,204,sabellariidae,204,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sea_urchin_larvae,17,sea_urchin_larvae,17,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Balanoida,2,total_balanoida,2,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Copepoda,577,total_copepoda,577,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Polychaeta,204,total_polychaeta,204,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bivalvia,153,bivalvia,153,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bryozoa,17,bryozoa,17,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepod_nauplii,102,copepod_nauplii,102,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepods,475,copepods,475,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Gastropoda,34,gastropoda,34,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,holoplankton,613,holoplankton,613,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,meroplankton,424,meroplankton,424,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,microfibers,2,microfibers,2,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,mp_fragments,2,mp_fragments,2,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sabellariidae,204,sabellariidae,204,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sea_urchin_larvae,17,sea_urchin_larvae,17,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Balanoida,2,total_balanoida,2,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Copepoda,577,total_copepoda,577,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Polychaeta,204,total_polychaeta,204,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bivalvia,238,bivalvia,238,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bryozoa,51,bryozoa,51,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepod_nauplii,136,copepod_nauplii,136,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepods,543,copepods,543,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,evadne,17,evadne,17,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Gastropoda,68,gastropoda,68,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,holoplankton,713,holoplankton,713,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,meroplankton,528,meroplankton,528,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,microfibers,17,microfibers,17,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,sabellariidae,170,sabellariidae,170,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Branchiopoda,17,Branchiopoda,17,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Copepoda,679,total_copepoda,679,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Polychaeta,170,total_polychaeta,170,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bivalvia,238,bivalvia,238,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bryozoa,51,bryozoa,51,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepod_nauplii,136,copepod_nauplii,136,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepods,543,copepods,543,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,evadne,17,evadne,17,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Gastropoda,68,gastropoda,68,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,holoplankton,713,holoplankton,713,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,meroplankton,528,meroplankton,528,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,microfibers,17,microfibers,17,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,sabellariidae,170,sabellariidae,170,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Branchiopoda,17,Branchiopoda,17,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Copepoda,679,total_copepoda,679,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Polychaeta,170,total_polychaeta,170,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bivalvia,407,bivalvia,407,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bryozoa,2,bryozoa,2,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepod_nauplii,407,copepod_nauplii,407,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepods,1137,copepods,1137,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Gastropoda,102,gastropoda,102,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,holoplankton,1562,holoplankton,1562,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,meroplankton,1006,meroplankton,1006,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,mp_fragments,2,mp_fragments,2,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sabellariidae,475,sabellariidae,475,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sea_urchin_larvae,2,sea_urchin_larvae,2,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Copepoda,1545,total_copepoda,1545,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Malacostraca,17,Malacostraca,17,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Polychaeta,475,total_polychaeta,475,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bivalvia,407,bivalvia,407,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bryozoa,2,bryozoa,2,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepod_nauplii,407,copepod_nauplii,407,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepods,1137,copepods,1137,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Gastropoda,102,gastropoda,102,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,holoplankton,1562,holoplankton,1562,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,meroplankton,1006,meroplankton,1006,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,mp_fragments,2,mp_fragments,2,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sabellariidae,475,sabellariidae,475,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sea_urchin_larvae,2,sea_urchin_larvae,2,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Copepoda,1545,total_copepoda,1545,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Malacostraca,17,Malacostraca,17,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Polychaeta,475,total_polychaeta,475,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Bivalvia,2,bivalvia,2,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepod_nauplii,509,copepod_nauplii,509,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepods,1451,copepods,1451,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,evadne,76,evadne,76,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_egg,2,fish_egg,2,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_larvae,2,fish_larvae,2,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Gastropoda,2,gastropoda,2,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,holoplankton,2043,holoplankton,2043,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,meroplankton,30,meroplankton,30,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,microfibers,25,microfibers,25,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,ophiura_larvae,25,ophiura_larvae,25,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sabellariidae,52,sabellariidae,52,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sagitta,2,sagitta,2,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Branchiopoda,76,Branchiopoda,76,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Copepoda,1961,total_copepoda,1961,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Polychaeta,52,total_polychaeta,52,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Bivalvia,2,bivalvia,2,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepod_nauplii,509,copepod_nauplii,509,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepods,1451,copepods,1451,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,evadne,76,evadne,76,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_egg,2,fish_egg,2,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_larvae,2,fish_larvae,2,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Gastropoda,2,gastropoda,2,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,holoplankton,2043,holoplankton,2043,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,meroplankton,30,meroplankton,30,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,microfibers,25,microfibers,25,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,ophiura_larvae,25,ophiura_larvae,25,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sabellariidae,52,sabellariidae,52,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sagitta,2,sagitta,2,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Branchiopoda,76,Branchiopoda,76,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Copepoda,1961,total_copepoda,1961,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Polychaeta,52,total_polychaeta,52,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Bivalvia,3336,bivalvia,3336,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepod_nauplii,6825,copepod_nauplii,6825,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepods,2954,copepods,2954,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,fish_egg,25,fish_egg,25,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Gastropoda,509,gastropoda,509,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,holoplankton,9906,holoplankton,9906,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,meroplankton,3847,meroplankton,3847,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,microfibers,76,microfibers,76,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,mp_fragments,25,mp_fragments,25,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,sabellariidae,51,sabellariidae,51,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,spionida,2,spionida,2,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Copepoda,9778,total_copepoda,9778,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Hydrozoa,2,total_hydrozoa,2,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Polychaeta,53,total_polychaeta,53,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,unknown_jellies,2,unknown_jellies,2,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Bivalvia,3336,bivalvia,3336,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepod_nauplii,6825,copepod_nauplii,6825,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepods,2954,copepods,2954,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,fish_egg,25,fish_egg,25,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Gastropoda,509,gastropoda,509,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,holoplankton,9906,holoplankton,9906,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,meroplankton,3847,meroplankton,3847,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,microfibers,76,microfibers,76,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,mp_fragments,25,mp_fragments,25,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,sabellariidae,51,sabellariidae,51,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,spionida,2,spionida,2,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Copepoda,9778,total_copepoda,9778,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Hydrozoa,2,total_hydrozoa,2,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Polychaeta,53,total_polychaeta,53,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,unknown_jellies,2,unknown_jellies,2,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Bivalvia,1669,bivalvia,1669,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,copepod_nauplii,3667,copepod_nauplii,3667,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,copepods,2202.5,copepods,2202.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,evadne,38,evadne,38,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,fish_egg,13.5,fish_egg,13.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,fish_larvae,1,fish_larvae,1,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Gastropoda,255.5,gastropoda,255.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,holoplankton,5974.5,holoplankton,5974.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,meroplankton,1938.5,meroplankton,1938.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,microfibers,50.5,microfibers,50.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,mp_fragments,12.5,mp_fragments,12.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,ophiura_larvae,12.5,ophiura_larvae,12.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,sabellariidae,51.5,sabellariidae,51.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,sagitta,1,sagitta,1,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,spionida,1,spionida,1,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Branchiopoda,38,Branchiopoda,38,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Copepoda,5869.5,total_copepoda,5869.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Hydrozoa,1,total_hydrozoa,1,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Polychaeta,52.5,total_polychaeta,52.5,
Alaria,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,unknown_jellies,1,unknown_jellies,1,
Saccharina,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,Bivalvia,1669,bivalvia,1669,
Saccharina,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,copepod_nauplii,3667,copepod_nauplii,3667,
Saccharina,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,copepods,2202.5,copepods,2202.5,
Saccharina,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,evadne,38,evadne,38,
Saccharina,Pabay_15_6_21_3,Pabay,15_6_2021,15,6,2021,zooplankton,7914,fish_egg,13.5,fish_egg,13.5,
