seaweed,sample_code,site,date,day,month,year,sample_type,total_sample_abund,Group_precise,abundance,,taxa,,,,,,,
Saccharina,Pabay_13_11_21_1,Pabay,13_11_2021,13,11,2021,zooplankton,3145,sabellariidae,51,,sabellariidae,,,,,,,
Saccharina,Pabay_13_11_21_1,Pabay,13_11_2021,13,11,2021,zooplankton,3145,Balanoida,34,,total_balanoida,,,,,,,
Saccharina,Pabay_13_11_21_1,Pabay,13_11_2021,13,11,2021,zooplankton,3145,Copepoda,2852,,total_copepoda,,,,,,,
Saccharina,Pabay_13_11_21_1,Pabay,13_11_2021,13,11,2021,zooplankton,3145,Polychaeta,51,,total_polychaeta,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bivalvia,2,,bivalvia,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bryozoa,85,,bryozoa,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepod_nauplii,832,,copepod_nauplii,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepods,1086,,copepods,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Gastropoda,34,,gastropoda,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,holoplankton,1971,,holoplankton,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,meroplankton,125,,meroplankton,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,microfibers,2,,microfibers,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,mp_fragments,2,,mp_fragments,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,obelia,2,,obelia,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,podon,2,,podon,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,sabellariidae,2,,sabellariidae,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Branchiopoda,2,,Branchiopoda,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Copepoda,1918,,total_copepoda,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Hydrozoa,2,,total_hydrozoa,,,,,,,
Alaria,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Polychaeta,2,,total_polychaeta,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bivalvia,2,,bivalvia,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Bryozoa,85,,bryozoa,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepod_nauplii,832,,copepod_nauplii,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,copepods,1086,,copepods,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Gastropoda,34,,gastropoda,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,holoplankton,1971,,holoplankton,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,meroplankton,125,,meroplankton,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,microfibers,2,,microfibers,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,mp_fragments,2,,mp_fragments,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,obelia,2,,obelia,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,podon,2,,podon,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,sabellariidae,2,,sabellariidae,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Branchiopoda,2,,Branchiopoda,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Copepoda,1918,,total_copepoda,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Hydrozoa,2,,total_hydrozoa,,,,,,,
Saccharina,Pabay_13_11_21_2,Pabay,13_11_2021,13,11,2021,zooplankton,2096,Polychaeta,2,,total_polychaeta,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bivalvia,34,,bivalvia,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bryozoa,102,,bryozoa,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepod_nauplii,1409,,copepod_nauplii,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepods,1613,,copepods,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,fish_egg,34,,fish_egg,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Gastropoda,102,,gastropoda,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,holoplankton,3090,,holoplankton,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,meroplankton,323,,meroplankton,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,microfibers,2,,microfibers,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,ophiura_larvae,17,,ophiura_larvae,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,sabellariidae,68,,sabellariidae,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Copepoda,3022,,total_copepoda,,,,,,,
Alaria,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Polychaeta,68,,total_polychaeta,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bivalvia,34,,bivalvia,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Bryozoa,102,,bryozoa,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepod_nauplii,1409,,copepod_nauplii,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,copepods,1613,,copepods,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,fish_egg,34,,fish_egg,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Gastropoda,102,,gastropoda,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,holoplankton,3090,,holoplankton,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,meroplankton,323,,meroplankton,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,microfibers,2,,microfibers,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,ophiura_larvae,17,,ophiura_larvae,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,sabellariidae,68,,sabellariidae,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Copepoda,3022,,total_copepoda,,,,,,,
Saccharina,Pabay_13_11_21_3,Pabay,13_11_2021,13,11,2021,zooplankton,3412,Polychaeta,68,,total_polychaeta,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bivalvia,153,,bivalvia,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bryozoa,17,,bryozoa,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepod_nauplii,102,,copepod_nauplii,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepods,475,,copepods,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Gastropoda,34,,gastropoda,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,holoplankton,613,,holoplankton,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,meroplankton,424,,meroplankton,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,microfibers,2,,microfibers,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,mp_fragments,2,,mp_fragments,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sabellariidae,204,,sabellariidae,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sea_urchin_larvae,17,,sea_urchin_larvae,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Balanoida,2,,total_balanoida,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Copepoda,577,,total_copepoda,,,,,,,
Alaria,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Polychaeta,204,,total_polychaeta,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bivalvia,153,,bivalvia,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Bryozoa,17,,bryozoa,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepod_nauplii,102,,copepod_nauplii,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,copepods,475,,copepods,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Gastropoda,34,,gastropoda,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,holoplankton,613,,holoplankton,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,meroplankton,424,,meroplankton,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,microfibers,2,,microfibers,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,mp_fragments,2,,mp_fragments,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sabellariidae,204,,sabellariidae,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,sea_urchin_larvae,17,,sea_urchin_larvae,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Balanoida,2,,total_balanoida,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Copepoda,577,,total_copepoda,,,,,,,
Saccharina,Pabay_14_1_22_1,Pabay,14_1_2022,14,1,2022,zooplankton,1038,Polychaeta,204,,total_polychaeta,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bivalvia,238,,bivalvia,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bryozoa,51,,bryozoa,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepod_nauplii,136,,copepod_nauplii,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepods,543,,copepods,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,evadne,17,,evadne,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Gastropoda,68,,gastropoda,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,holoplankton,713,,holoplankton,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,meroplankton,528,,meroplankton,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,microfibers,17,,microfibers,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,sabellariidae,170,,sabellariidae,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Branchiopoda,17,,Branchiopoda,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Copepoda,679,,total_copepoda,,,,,,,
Alaria,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Polychaeta,170,,total_polychaeta,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bivalvia,238,,bivalvia,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Bryozoa,51,,bryozoa,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepod_nauplii,136,,copepod_nauplii,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,copepods,543,,copepods,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,evadne,17,,evadne,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Gastropoda,68,,gastropoda,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,holoplankton,713,,holoplankton,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,meroplankton,528,,meroplankton,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,microfibers,17,,microfibers,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,sabellariidae,170,,sabellariidae,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Branchiopoda,17,,Branchiopoda,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Copepoda,679,,total_copepoda,,,,,,,
Saccharina,Pabay_14_1_22_2,Pabay,14_1_2022,14,1,2022,zooplankton,1241,Polychaeta,170,,total_polychaeta,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bivalvia,407,,bivalvia,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bryozoa,2,,bryozoa,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepod_nauplii,407,,copepod_nauplii,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepods,1137,,copepods,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Gastropoda,102,,gastropoda,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,holoplankton,1562,,holoplankton,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,meroplankton,1006,,meroplankton,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,mp_fragments,2,,mp_fragments,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sabellariidae,475,,sabellariidae,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sea_urchin_larvae,2,,sea_urchin_larvae,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Copepoda,1545,,total_copepoda,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Malacostraca,17,,Malacostraca,,,,,,,
Alaria,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Polychaeta,475,,total_polychaeta,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bivalvia,407,,bivalvia,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Bryozoa,2,,bryozoa,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepod_nauplii,407,,copepod_nauplii,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,copepods,1137,,copepods,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Gastropoda,102,,gastropoda,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,holoplankton,1562,,holoplankton,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,meroplankton,1006,,meroplankton,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,mp_fragments,2,,mp_fragments,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sabellariidae,475,,sabellariidae,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,sea_urchin_larvae,2,,sea_urchin_larvae,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Copepoda,1545,,total_copepoda,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Malacostraca,17,,Malacostraca,,,,,,,
Saccharina,Pabay_14_1_22_3,Pabay,14_1_2022,14,1,2022,zooplankton,2568,Polychaeta,475,,total_polychaeta,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Bivalvia,2,,bivalvia,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepod_nauplii,509,,copepod_nauplii,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepods,1451,,copepods,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,evadne,76,,evadne,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_egg,2,,fish_egg,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_larvae,2,,fish_larvae,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Gastropoda,2,,gastropoda,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,holoplankton,2043,,holoplankton,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,meroplankton,30,,meroplankton,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,microfibers,25,,microfibers,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,ophiura_larvae,25,,ophiura_larvae,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sabellariidae,52,,sabellariidae,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sagitta,2,,sagitta,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Branchiopoda,76,,Branchiopoda,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Copepoda,1961,,total_copepoda,,,,,,,
Alaria,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Polychaeta,52,,total_polychaeta,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Bivalvia,2,,bivalvia,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepod_nauplii,509,,copepod_nauplii,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,copepods,1451,,copepods,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,evadne,76,,evadne,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_egg,2,,fish_egg,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,fish_larvae,2,,fish_larvae,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Gastropoda,2,,gastropoda,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,holoplankton,2043,,holoplankton,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,meroplankton,30,,meroplankton,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,microfibers,25,,microfibers,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,ophiura_larvae,25,,ophiura_larvae,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sabellariidae,52,,sabellariidae,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,sagitta,2,,sagitta,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Branchiopoda,76,,Branchiopoda,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Copepoda,1961,,total_copepoda,,,,,,,
Saccharina,Pabay_15_6_21_1,Pabay,15_6_2021,15,6,2021,zooplankton,2075,Polychaeta,52,,total_polychaeta,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Bivalvia,3336,,bivalvia,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepod_nauplii,6825,,copepod_nauplii,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepods,2954,,copepods,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,fish_egg,25,,fish_egg,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Gastropoda,509,,gastropoda,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,holoplankton,9906,,holoplankton,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,meroplankton,3847,,meroplankton,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,microfibers,76,,microfibers,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,mp_fragments,25,,mp_fragments,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,sabellariidae,51,,sabellariidae,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,spionida,2,,spionida,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Copepoda,9778,,total_copepoda,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Hydrozoa,2,,total_hydrozoa,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Polychaeta,53,,total_polychaeta,,,,,,,
Alaria,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,unknown_jellies,2,,unknown_jellies,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Bivalvia,3336,,bivalvia,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepod_nauplii,6825,,copepod_nauplii,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,copepods,2954,,copepods,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,fish_egg,25,,fish_egg,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,Gastropoda,509,,gastropoda,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,holoplankton,9906,,holoplankton,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,meroplankton,3847,,meroplankton,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,microfibers,76,,microfibers,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,mp_fragments,25,,mp_fragments,,,,,,,
Saccharina,Pabay_15_6_21_2,Pabay,15_6_2021,15,6,2021,zooplankton,13753,sabellariidae,51,,sabellariidae,,,,,,,
