"","seaweed","sample_code","site","date","day","month","year","sample_type","total_zooplankton","taxa","abundance","taxa_key"
"204","Saccharina","Pabay_13_11_21_1","Pabay","13_11_2021",13,11,2021,"zooplankton",3145,"total_polychaeta",51,"total_polychaeta"
"205","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"bivalvia",2,"bivalvia"
"206","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"bryozoa",85,"bryozoa"
"207","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"copepod_nauplii",832,"copepod_nauplii"
"208","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"copepods",1086,"copepods"
"209","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"gastropoda",34,"gastropoda"
"210","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"holoplankton",1971,"holoplankton"
"211","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"meroplankton",125,"meroplankton"
"212","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"microfibers",2,"microfibers"
"213","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"mp_fragments",2,"mp_fragments"
"214","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"obelia",2,"obelia"
"215","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"podon",2,"podon"
"216","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"sabellariidae",2,"sabellariidae"
"217","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_brachiopoda",2,"total_brachiopoda"
"218","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_copepoda",1918,"total_copepoda"
"219","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_hydrozoa",2,"total_hydrozoa"
"220","Alaria","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_polychaeta",2,"total_polychaeta"
"221","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"bivalvia",2,"bivalvia"
"222","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"bryozoa",85,"bryozoa"
"223","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"copepod_nauplii",832,"copepod_nauplii"
"224","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"copepods",1086,"copepods"
"225","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"gastropoda",34,"gastropoda"
"226","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"holoplankton",1971,"holoplankton"
"227","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"meroplankton",125,"meroplankton"
"228","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"microfibers",2,"microfibers"
"229","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"mp_fragments",2,"mp_fragments"
"230","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"obelia",2,"obelia"
"231","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"podon",2,"podon"
"232","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"sabellariidae",2,"sabellariidae"
"233","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_brachiopoda",2,"total_brachiopoda"
"234","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_copepoda",1918,"total_copepoda"
"235","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_hydrozoa",2,"total_hydrozoa"
"236","Saccharina","Pabay_13_11_21_2","Pabay","13_11_2021",13,11,2021,"zooplankton",2096,"total_polychaeta",2,"total_polychaeta"
"237","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"bivalvia",34,"bivalvia"
"238","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"bryozoa",102,"bryozoa"
"239","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"copepod_nauplii",1409,"copepod_nauplii"
"240","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"copepods",1613,"copepods"
"241","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"fish_egg",34,"fish_egg"
"242","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"gastropoda",102,"gastropoda"
"243","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"holoplankton",3090,"holoplankton"
"244","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"meroplankton",323,"meroplankton"
"245","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"microfibers",2,"microfibers"
"246","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"ophiura_larvae",17,"ophiura_larvae"
"247","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"sabellariidae",68,"sabellariidae"
"248","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"total_copepoda",3022,"total_copepoda"
"249","Alaria","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"total_polychaeta",68,"total_polychaeta"
"250","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"bivalvia",34,"bivalvia"
"251","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"bryozoa",102,"bryozoa"
"252","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"copepod_nauplii",1409,"copepod_nauplii"
"253","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"copepods",1613,"copepods"
"254","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"fish_egg",34,"fish_egg"
"255","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"gastropoda",102,"gastropoda"
"256","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"holoplankton",3090,"holoplankton"
"257","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"meroplankton",323,"meroplankton"
"258","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"microfibers",2,"microfibers"
"259","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"ophiura_larvae",17,"ophiura_larvae"
"260","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"sabellariidae",68,"sabellariidae"
"261","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"total_copepoda",3022,"total_copepoda"
"262","Saccharina","Pabay_13_11_21_3","Pabay","13_11_2021",13,11,2021,"zooplankton",3412,"total_polychaeta",68,"total_polychaeta"
"263","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"bivalvia",153,"bivalvia"
"264","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"bryozoa",17,"bryozoa"
"265","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"copepod_nauplii",102,"copepod_nauplii"
"266","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"copepods",475,"copepods"
"267","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"gastropoda",34,"gastropoda"
"268","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"holoplankton",613,"holoplankton"
"269","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"meroplankton",424,"meroplankton"
"270","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"microfibers",2,"microfibers"
"271","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"mp_fragments",2,"mp_fragments"
"272","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"sabellariidae",204,"sabellariidae"
"273","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"sea_urchin_larvae",17,"sea_urchin_larvae"
"274","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_balanoida",2,"total_balanoida"
"275","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_copepoda",577,"total_copepoda"
"276","Alaria","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_polychaeta",204,"total_polychaeta"
"277","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"bivalvia",153,"bivalvia"
"278","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"bryozoa",17,"bryozoa"
"279","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"copepod_nauplii",102,"copepod_nauplii"
"280","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"copepods",475,"copepods"
"281","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"gastropoda",34,"gastropoda"
"282","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"holoplankton",613,"holoplankton"
"283","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"meroplankton",424,"meroplankton"
"284","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"microfibers",2,"microfibers"
"285","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"mp_fragments",2,"mp_fragments"
"286","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"sabellariidae",204,"sabellariidae"
"287","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"sea_urchin_larvae",17,"sea_urchin_larvae"
"288","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_balanoida",2,"total_balanoida"
"289","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_copepoda",577,"total_copepoda"
"290","Saccharina","Pabay_14_1_22_1","Pabay","14_1_2022",14,1,2022,"zooplankton",1038,"total_polychaeta",204,"total_polychaeta"
"291","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"bivalvia",238,"bivalvia"
"292","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"bryozoa",51,"bryozoa"
"293","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"copepod_nauplii",136,"copepod_nauplii"
"294","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"copepods",543,"copepods"
"295","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"evadne",17,"evadne"
"296","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"gastropoda",68,"gastropoda"
"297","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"holoplankton",713,"holoplankton"
"298","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"meroplankton",528,"meroplankton"
"299","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"microfibers",17,"microfibers"
"300","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"sabellariidae",170,"sabellariidae"
"301","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_brachiopoda",17,"total_brachiopoda"
"302","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_copepoda",679,"total_copepoda"
"303","Alaria","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_polychaeta",170,"total_polychaeta"
"304","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"bivalvia",238,"bivalvia"
"305","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"bryozoa",51,"bryozoa"
"306","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"copepod_nauplii",136,"copepod_nauplii"
"307","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"copepods",543,"copepods"
"308","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"evadne",17,"evadne"
"309","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"gastropoda",68,"gastropoda"
"310","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"holoplankton",713,"holoplankton"
"311","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"meroplankton",528,"meroplankton"
"312","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"microfibers",17,"microfibers"
"313","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"sabellariidae",170,"sabellariidae"
"314","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_brachiopoda",17,"total_brachiopoda"
"315","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_copepoda",679,"total_copepoda"
"316","Saccharina","Pabay_14_1_22_2","Pabay","14_1_2022",14,1,2022,"zooplankton",1241,"total_polychaeta",170,"total_polychaeta"
"317","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"bivalvia",407,"bivalvia"
"318","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"bryozoa",2,"bryozoa"
"319","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"copepod_nauplii",407,"copepod_nauplii"
"320","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"copepods",1137,"copepods"
"321","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"gastropoda",102,"gastropoda"
"322","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"holoplankton",1562,"holoplankton"
"323","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"meroplankton",1006,"meroplankton"
"324","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"mp_fragments",2,"mp_fragments"
"325","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"sabellariidae",475,"sabellariidae"
"326","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"sea_urchin_larvae",2,"sea_urchin_larvae"
"327","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_copepoda",1545,"total_copepoda"
"328","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_malacostraca",17,"total_malacostraca"
"329","Alaria","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_polychaeta",475,"total_polychaeta"
"330","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"bivalvia",407,"bivalvia"
"331","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"bryozoa",2,"bryozoa"
"332","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"copepod_nauplii",407,"copepod_nauplii"
"333","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"copepods",1137,"copepods"
"334","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"gastropoda",102,"gastropoda"
"335","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"holoplankton",1562,"holoplankton"
"336","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"meroplankton",1006,"meroplankton"
"337","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"mp_fragments",2,"mp_fragments"
"338","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"sabellariidae",475,"sabellariidae"
"339","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"sea_urchin_larvae",2,"sea_urchin_larvae"
"340","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_copepoda",1545,"total_copepoda"
"341","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_malacostraca",17,"total_malacostraca"
"342","Saccharina","Pabay_14_1_22_3","Pabay","14_1_2022",14,1,2022,"zooplankton",2568,"total_polychaeta",475,"total_polychaeta"
"343","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"bivalvia",2,"bivalvia"
"344","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"copepod_nauplii",509,"copepod_nauplii"
"345","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"copepods",1451,"copepods"
"346","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"evadne",76,"evadne"
"347","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"fish_egg",2,"fish_egg"
"348","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"fish_larvae",2,"fish_larvae"
"349","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"gastropoda",2,"gastropoda"
"350","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"holoplankton",2043,"holoplankton"
"351","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"meroplankton",30,"meroplankton"
"352","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"microfibers",25,"microfibers"
"353","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"ophiura_larvae",25,"ophiura_larvae"
"354","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"sabellariidae",52,"sabellariidae"
"355","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"sagitta",2,"sagitta"
"356","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_brachiopoda",76,"total_brachiopoda"
"357","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_copepoda",1961,"total_copepoda"
"358","Alaria","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_polychaeta",52,"total_polychaeta"
"359","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"bivalvia",2,"bivalvia"
"360","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"copepod_nauplii",509,"copepod_nauplii"
"361","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"copepods",1451,"copepods"
"362","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"evadne",76,"evadne"
"363","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"fish_egg",2,"fish_egg"
"364","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"fish_larvae",2,"fish_larvae"
"365","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"gastropoda",2,"gastropoda"
"366","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"holoplankton",2043,"holoplankton"
"367","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"meroplankton",30,"meroplankton"
"368","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"microfibers",25,"microfibers"
"369","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"ophiura_larvae",25,"ophiura_larvae"
"370","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"sabellariidae",52,"sabellariidae"
"371","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"sagitta",2,"sagitta"
"372","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_brachiopoda",76,"total_brachiopoda"
"373","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_copepoda",1961,"total_copepoda"
"374","Saccharina","Pabay_15_6_21_1","Pabay","15_6_2021",15,6,2021,"zooplankton",2075,"total_polychaeta",52,"total_polychaeta"
"375","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"bivalvia",3336,"bivalvia"
"376","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"copepod_nauplii",6825,"copepod_nauplii"
"377","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"copepods",2954,"copepods"
"378","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"fish_egg",25,"fish_egg"
"379","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"gastropoda",509,"gastropoda"
"380","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"holoplankton",9906,"holoplankton"
"381","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"meroplankton",3847,"meroplankton"
"382","Alaria","Pabay_15_6_21_2","Pabay","15_6_2021",15,6,2021,"zooplankton",13753,"microfibers",76,"microfibers"
