"","Seaweed","Sample_code","Site","Location","Station_no","Date","Day","Month","Year","Notes on blades","Sample no","Total_Zooplankton","total reads","Total_Phytoplankton","taxa","abundance","sample_type"
"166","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Dinobryon cylindricollarium",0,"eDNA"
"167","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Paraphysomonas sp.",0,"eDNA"
"168","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pedospumella sinomuralis...182",0,"eDNA"
"169","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pedospumella sp....183",0,"eDNA"
"170","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pedospumella sp....184",0,"eDNA"
"171","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guillardia theta",0,"eDNA"
"172","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pseudochattonella verruculosa",0,"eDNA"
"173","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Octactis speculum...187",0,"eDNA"
"174","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pseudochattonella farcimen...188",0,"eDNA"
"175","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Octactis speculum...189",0,"eDNA"
"176","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...190",0,"eDNA"
"177","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pseudochattonella farcimen...191",0,"eDNA"
"178","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Durinskia baltica",0,"eDNA"
"179","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"uncultured Kareniaceae...193",0,"eDNA"
"180","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"uncultured dinoflagellate",0,"eDNA"
"181","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"uncultured Kareniaceae...195",0,"eDNA"
"182","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Microchloropsis salina",0,"eDNA"
"183","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ministeria vibrans",0,"eDNA"
"184","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...198",0,"eDNA"
"185","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aureococcus anophagefferens",0,"eDNA"
"186","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...200",0,"eDNA"
"187","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema potamos...201",0,"eDNA"
"188","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema marinoi",0,"eDNA"
"189","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pleurosigma inscriptura...203",0,"eDNA"
"190","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Cyclotella cryptica...204",0,"eDNA"
"191","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros socialis...205",0,"eDNA"
"192","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros tenuissimus...206",0,"eDNA"
"193","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira punctigera...207",0,"eDNA"
"194","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Podosira stelligera",0,"eDNA"
"195","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Stephanodiscus cf. minutulus...209",0,"eDNA"
"196","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...210",0,"eDNA"
"197","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia striata...211",0,"eDNA"
"198","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...212",0,"eDNA"
"199","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pleurosigma sp. mgcode 4",0,"eDNA"
"200","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Cyclotella cryptica...214",0,"eDNA"
"201","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia striata...215",0,"eDNA"
"202","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...216",0,"eDNA"
"203","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...217",0,"eDNA"
"204","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira nordenskioeldii...218",0,"eDNA"
"205","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...219",0,"eDNA"
"206","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Rhizosolenia setigera...220",0,"eDNA"
"207","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Discostella sp. clade A (type II)",0,"eDNA"
"208","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros tenuissimus...222",0,"eDNA"
"209","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Cyclotella cryptica...223",0,"eDNA"
"210","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pinnularia sp. 9 CS-2011",0,"eDNA"
"211","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros socialis...225",0,"eDNA"
"212","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...226",0,"eDNA"
"213","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...227",0,"eDNA"
"214","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira punctigera...228",0,"eDNA"
"215","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...229",0,"eDNA"
"216","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...230",0,"eDNA"
"217","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros tenuissimus...231",0,"eDNA"
"218","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...232",0,"eDNA"
"219","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Cyclotella cryptica...233",0,"eDNA"
"220","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...234",0,"eDNA"
"221","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pleurosigma inscriptura...235",0,"eDNA"
"222","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...236",0,"eDNA"
"223","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...237",0,"eDNA"
"224","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...238",0,"eDNA"
"225","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema subsalsum",0,"eDNA"
"226","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros socialis...240",0,"eDNA"
"227","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema potamos...241",0,"eDNA"
"228","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...242",0,"eDNA"
"229","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira nordenskioeldii...243",0,"eDNA"
"230","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...244",0,"eDNA"
"231","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros tenuissimus...245",0,"eDNA"
"232","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Schizostauron trachyderma",0,"eDNA"
"233","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...247",0.14159292,"eDNA"
"234","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...248",0,"eDNA"
"235","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia delicatula...249",0,"eDNA"
"236","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...250",0,"eDNA"
"237","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Stephanodiscus cf. minutulus...251",0,"eDNA"
"238","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...252",0,"eDNA"
"239","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Chaetoceros tenuissimus...253",0,"eDNA"
"240","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Guinardia striata...254",0,"eDNA"
"241","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...255",0,"eDNA"
"242","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassiosira rotula...256",0,"eDNA"
"243","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Haslea ostrearia",0,"eDNA"
"244","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Skeletonema menzelii...258",0,"eDNA"
"245","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassionema nitzschioides...259",1.451327434,"eDNA"
"246","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassionema nitzschioides...260",1.380530973,"eDNA"
"247","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Thalassionema nitzschioides...261",0,"eDNA"
"248","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...262",0,"eDNA"
"249","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ditylum brightwellii...263",0,"eDNA"
"250","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...264",0,"eDNA"
"251","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...265",0,"eDNA"
"252","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...266",0,"eDNA"
"253","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...267",0,"eDNA"
"254","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...268",0,"eDNA"
"255","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lithodesmium intricatum...269",0,"eDNA"
"256","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...270",0,"eDNA"
"257","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lithodesmium undulatum...271",0,"eDNA"
"258","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...272",0,"eDNA"
"259","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ditylum brightwellii...273",0,"eDNA"
"260","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lithodesmium undulatum...274",0,"eDNA"
"261","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lithodesmium intricatum...275",0,"eDNA"
"262","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...276",0,"eDNA"
"263","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...277",0,"eDNA"
"264","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...278",0,"eDNA"
"265","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...279",0,"eDNA"
"266","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lithodesmium undulatum...280",0,"eDNA"
"267","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Dimeregramma acutum...281",0,"eDNA"
"268","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...282",0,"eDNA"
"269","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...283",0,"eDNA"
"270","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ditylum brightwellii...284",0,"eDNA"
"271","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Minutocellus polymorphus...285",0,"eDNA"
"272","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Hemiaulus sinensis...286",0,"eDNA"
"273","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ditylum brightwellii...287",0,"eDNA"
"274","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Cernosvitoviella minor...288",0,"eDNA"
"275","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Prionospio fallax",0,"eDNA"
"276","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Dasybranchus sp. DH1...290",0,"eDNA"
"277","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ceriantharia gen. n. sp. n. US-2023",0,"eDNA"
"278","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Edwardsia timida",0,"eDNA"
"279","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Clytia sp. 2 AFC-2016...293",9.380530973,"eDNA"
"280","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...294",0,"eDNA"
"281","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Maresearsia praeclara",0.389380531,"eDNA"
"282","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Garveia annulata...296",0,"eDNA"
"283","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aequorea sp. USNM IZ 1448486",0,"eDNA"
"284","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...298",0,"eDNA"
"285","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aglaophenia tubulifera...299",0,"eDNA"
"286","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia bidentata...300",0,"eDNA"
"287","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lanice conchilega...301",0,"eDNA"
"288","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aglaophenia pluma...302",0,"eDNA"
"289","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Apolemia sp....303",0,"eDNA"
"290","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...304",0,"eDNA"
"291","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia dichotoma...305",0,"eDNA"
"292","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Pennaria disticha...306",0,"eDNA"
"293","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia bidentata...307",0,"eDNA"
"294","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Laodicea sp. HAW02",0,"eDNA"
"295","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Garveia annulata...309",0,"eDNA"
"296","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Clytia sp. 2 AFC-2016...310",0,"eDNA"
"297","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...311",0,"eDNA"
"298","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lanice conchilega...312",0,"eDNA"
"299","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia dichotoma...313",0,"eDNA"
"300","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Ectopleura larynx",0,"eDNA"
"301","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Clytia sp. 2 AFC-2016...315",0.814159292,"eDNA"
"302","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Siphonophorae sp. NHM_339...316",0,"eDNA"
"303","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Apatizanclea divergens",0,"eDNA"
"304","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Mitrocomella brownei",0,"eDNA"
"305","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia bidentata...319",0,"eDNA"
"306","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Orthopyxis crenata",0,"eDNA"
"307","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Clytia sp. 1 SL-2013...321",0,"eDNA"
"308","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Siphonophorae sp. NHM_339...322",0,"eDNA"
"309","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lanice conchilega...323",0,"eDNA"
"310","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Clytia sp. 2 AFC-2016...324",0,"eDNA"
"311","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia sp. 3 SL-2013",0,"eDNA"
"312","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Siphonophorae sp. NHM_339...326",0,"eDNA"
"313","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia sp. MZUSP 3356",0,"eDNA"
"314","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aglaophenia tubulifera...328",0,"eDNA"
"315","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Halecium sp. BMOO-08734",0,"eDNA"
"316","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aglaophenia tubulifera...330",0,"eDNA"
"317","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...331",0,"eDNA"
"318","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Coryne pintneri...332",0,"eDNA"
"319","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Sarsia tubulosa...333",0,"eDNA"
"320","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Lanice conchilega...334",0,"eDNA"
"321","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Obelia dichotoma...335",0,"eDNA"
"322","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Apolemia sp....336",0,"eDNA"
"323","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Sarsia tubulosa...337",0,"eDNA"
"324","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Eutima mira",0,"eDNA"
"325","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Aglaophenia pluma...339",0,"eDNA"
"326","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Bougainvillia muscus...340",0,"eDNA"
"327","Saccharina","Pabay_10_12_21_1","Pabay","NE",1,"10_12_2021",10,12,2021,NA,6,178,1412.5,3928,"Dynamena pumila",0,"eDNA"
