,seaweed,sample_code,site,location,station_no,date,day,month,year,notes_on_blades,sample_no,species_id,measurement_value,measurement_type,measurement_origin,parsed_date,species_name,X,kingdom,phylum,class,order,family,genus
131,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_jassa_herdmani,0,otu,edna,10/12/2021,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
132,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_lacuna_vincta,0,otu,edna,10/12/2021,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
133,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_membranipora_membranacea,0,otu,edna,10/12/2021,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
134,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_mytilidae,0,otu,edna,10/12/2021,mytilidae,NA,NA,NA,NA,NA,NA,NA
135,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_obelia,0,otu,edna,10/12/2021,obelia,NA,NA,NA,NA,NA,NA,NA
136,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_obelia_bidentata,0,otu,edna,10/12/2021,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
137,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_obelia_dichotoma,0,otu,edna,10/12/2021,obelia dichotoma,NA,NA,NA,NA,NA,NA,NA
138,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_rissoa_guernei,0,otu,edna,10/12/2021,rissoa guernei,NA,NA,NA,NA,NA,NA,NA
139,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_amphipoda,0,otu,edna,10/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
140,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_annelida,0,otu,edna,10/12/2021,total annelida,NA,NA,NA,NA,NA,NA,NA
141,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_balanoida,0,otu,edna,10/12/2021,total balanoida,NA,NA,NA,NA,NA,NA,NA
142,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_bivalvia,0,otu,edna,10/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
143,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_copepoda,0,otu,edna,10/12/2021,total copepoda,NA,NA,NA,NA,NA,NA,NA
144,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_gastropoda,0,otu,edna,10/12/2021,total gastropoda,NA,NA,NA,NA,NA,NA,NA
145,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,otu_total_hydrozoa,0.713,otu,edna,10/12/2021,total hydrozoa,NA,NA,NA,NA,NA,NA,NA
146,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_brachiopoda_otu,0,NA,NA,10/12/2021,total brachiopoda otu,NA,NA,NA,NA,NA,NA,NA
147,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,blade_area,NA,NA,NA,10/12/2021,blade area,NA,NA,NA,NA,NA,NA,NA
148,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_area,NA,NA,NA,10/12/2021,total area,NA,NA,NA,NA,NA,NA,NA
149,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,for_standardizing,NA,NA,NA,10/12/2021,for standardizing,NA,NA,NA,NA,NA,NA,NA
150,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,species_richness,0,NA,NA,10/12/2021,species richness,NA,NA,NA,NA,NA,NA,NA
151,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
152,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
153,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,10/12/2021,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
154,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,mussel_juveniles,NA,NA,NA,10/12/2021,mussel juveniles,NA,NA,NA,NA,NA,NA,NA
155,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_epiphytes,NA,blade_coverage,blade_coverage,10/12/2021,percent epiphytes,NA,NA,NA,NA,NA,NA,NA
156,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_brown_blotches,NA,blade_coverage,blade_coverage,10/12/2021,percent brown blotches,NA,NA,NA,NA,NA,NA,NA
157,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_hydrozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent hydrozoans,NA,NA,NA,NA,NA,NA,NA
158,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,percent_bryozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent bryozoans,NA,NA,NA,NA,NA,NA,NA
159,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,tufts_cm2,NA,NA,NA,10/12/2021,tufts cm2,NA,NA,NA,NA,NA,NA,NA
160,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_amphipoda,NA,NA,NA,10/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
161,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_bivalvia,NA,NA,NA,10/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
162,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_copepoda_2,NA,NA,NA,10/12/2021,total copepoda 2,NA,NA,NA,NA,NA,NA,NA
163,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_gasteropoda,NA,NA,NA,10/12/2021,total gasteropoda,NA,NA,NA,NA,NA,NA,NA
164,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_isopoda,NA,NA,NA,10/12/2021,total isopoda,NA,NA,NA,NA,NA,NA,NA
165,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,total_nemerta,NA,NA,NA,10/12/2021,total nemerta,NA,NA,NA,NA,NA,NA,NA
166,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,polychaeta_tot,NA,NA,NA,10/12/2021,polychaeta tot,NA,NA,NA,NA,NA,NA,NA
167,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,halacaridae,NA,NA,NA,10/12/2021,halacaridae,52,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,NA
168,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,arthropod,NA,NA,NA,10/12/2021,arthropod,NA,NA,NA,NA,NA,NA,NA
169,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,amphipod,NA,NA,NA,10/12/2021,amphipod,NA,NA,NA,NA,NA,NA,NA
170,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,caprellidae,NA,NA,NA,10/12/2021,caprellidae,54,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,NA
171,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,gammaridae,NA,NA,NA,10/12/2021,gammaridae,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA
172,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,jassa,NA,NA,NA,10/12/2021,jassa,56,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa
173,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,annelida_tube,NA,NA,NA,10/12/2021,annelida tube,NA,NA,NA,NA,NA,NA,NA
174,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,asteroidea,NA,NA,NA,10/12/2021,asteroidea,57,Animalia,Echinodermata,Asteroidea,NA,NA,NA
175,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,bivalve,NA,NA,NA,10/12/2021,bivalve,NA,NA,NA,NA,NA,NA,NA
176,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,cerastoderma,NA,NA,NA,10/12/2021,cerastoderma,58,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma
177,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,mytilus,NA,NA,NA,10/12/2021,mytilus,59,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus
178,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,ostrea,NA,NA,NA,10/12/2021,ostrea,60,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea
179,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,pecten,NA,NA,NA,10/12/2021,pecten,61,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
180,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,scallop_brown,NA,NA,NA,10/12/2021,scallop brown,NA,NA,NA,NA,NA,NA,NA
181,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,scallop_pink,NA,NA,NA,10/12/2021,scallop pink,NA,NA,NA,NA,NA,NA,NA
182,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,cirripedia,NA,NA,NA,10/12/2021,cirripedia,62,Animalia,Arthropoda,Thecostraca,NA,NA,NA
183,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,copepod,NA,NA,NA,10/12/2021,copepod,NA,NA,NA,NA,NA,NA,NA
184,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,harpacticoida,NA,NA,NA,10/12/2021,harpacticoida,64,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,NA
185,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,corophium,NA,NA,NA,10/12/2021,corophium,65,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium
186,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,cumacea,NA,NA,NA,10/12/2021,cumacea,66,Animalia,Arthropoda,Malacostraca,Cumacea,NA,NA
187,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,cancer_pagurus,NA,NA,NA,10/12/2021,cancer pagurus,67,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer
188,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,brachyura,NA,NA,NA,10/12/2021,brachyura,68,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA
189,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,dendronotidae,NA,NA,NA,10/12/2021,dendronotidae,69,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,NA
190,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,echinoidea,NA,NA,NA,10/12/2021,echinoidea,70,Animalia,Echinodermata,Echinoidea,NA,NA,NA
191,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,calcareous,NA,NA,NA,10/12/2021,calcareous,NA,NA,NA,NA,NA,NA,NA
192,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,euphausiacea,NA,NA,NA,10/12/2021,euphausiacea,71,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA
193,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,gastropod,NA,NA,NA,10/12/2021,gastropod,NA,NA,NA,NA,NA,NA,NA
194,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,gibbula,NA,NA,NA,10/12/2021,gibbula,73,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula
195,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,lacuna,NA,NA,NA,10/12/2021,lacuna,74,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna
196,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,rissoa,NA,NA,NA,10/12/2021,rissoa,75,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa
197,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,patella,NA,NA,NA,10/12/2021,patella,76,Animalia,Mollusca,Gastropoda,NA,Patellidae,Patella
198,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,isopod,NA,NA,NA,10/12/2021,isopod,NA,NA,NA,NA,NA,NA,NA
199,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,idoteidae,NA,NA,NA,10/12/2021,idoteidae,78,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,NA
200,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,janiridae,NA,NA,NA,10/12/2021,janiridae,79,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,NA
201,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,isopod_larvae,NA,NA,NA,10/12/2021,isopod larvae,NA,NA,NA,NA,NA,NA,NA
202,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,zoea_larva,NA,NA,NA,10/12/2021,zoea larva,NA,NA,NA,NA,NA,NA,NA
203,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,mysid,NA,NA,NA,10/12/2021,mysid,NA,NA,NA,NA,NA,NA,NA
204,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,nemertea,NA,NA,NA,10/12/2021,nemertea,81,Animalia,Nemertea,NA,NA,NA,NA
205,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,cephalothrix,NA,NA,NA,10/12/2021,cephalothrix,82,Animalia,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix
206,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,haplonemertea,NA,NA,NA,10/12/2021,haplonemertea,NA,NA,NA,NA,NA,NA,NA
207,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,oligochaeta_nereididae,NA,NA,NA,10/12/2021,oligochaeta nereididae,NA,NA,NA,NA,NA,NA,NA
208,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,ostracoda,NA,NA,NA,10/12/2021,ostracoda,83,Animalia,Arthropoda,Ostracoda,NA,NA,NA
209,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,polychaeta_larvae,NA,NA,NA,10/12/2021,polychaeta larvae,NA,NA,NA,NA,NA,NA,NA
210,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,phyllodocida,NA,NA,NA,10/12/2021,phyllodocida,84,Animalia,Annelida,Polychaeta,Phyllodocida,NA,NA
211,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,polycheate_tube,NA,NA,NA,10/12/2021,polycheate tube,NA,NA,NA,NA,NA,NA,NA
212,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,foraminifer,NA,NA,NA,10/12/2021,foraminifer,NA,NA,NA,NA,NA,NA,NA
213,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,x,NA,NA,NA,10/12/2021,x,NA,NA,NA,NA,NA,NA,NA
214,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,x_1,NA,NA,NA,10/12/2021,x 1,NA,NA,NA,NA,NA,NA,NA
215,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,blade_amphipod_p_cm,NA,blade_abundance,blade_abundance,10/12/2021,blade amphipod p cm,NA,NA,NA,NA,NA,NA,NA
216,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,blade_bivalvia_p_cm,NA,blade_abundance,blade_abundance,10/12/2021,blade bivalvia p cm,NA,NA,NA,NA,NA,NA,NA
217,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,blade_copepoda_p_cm,NA,blade_abundance,blade_abundance,10/12/2021,blade copepoda p cm,NA,NA,NA,NA,NA,NA,NA
218,Alaria,Pabay_10_12_21_2,Pabay,NW,2,10_12_2021,10,12,2021,,6,blade_polychaete_p_cm,NA,blade_abundance,blade_abundance,10/12/2021,blade polychaete p cm,NA,NA,NA,NA,NA,NA,NA
219,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,total_phytoplankton,5545,NA,NA,10/12/2021,total phytoplankton,NA,NA,NA,NA,NA,NA,NA
220,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,total_zooplankton,106,NA,NA,10/12/2021,total zooplankton,NA,NA,NA,NA,NA,NA,NA
221,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_bivalvia,17,abundance,plankton,10/12/2021,zooplank abundance bivalvia,NA,NA,NA,NA,NA,NA,NA
222,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_bryozoa_larvae,2,abundance,plankton,10/12/2021,zooplank abundance bryozoa larvae,NA,NA,NA,NA,NA,NA,NA
223,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_gastropoda,2,abundance,plankton,10/12/2021,zooplank abundance gastropoda,NA,NA,NA,NA,NA,NA,NA
224,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_holoplankton,68,abundance,plankton,10/12/2021,zooplank abundance holoplankton,NA,NA,NA,NA,NA,NA,NA
225,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_hydroids,0,abundance,plankton,10/12/2021,zooplank abundance hydroids,NA,NA,NA,NA,NA,NA,NA
226,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_obelia,0,abundance,plankton,10/12/2021,zooplank abundance obelia,NA,NA,NA,NA,NA,NA,NA
227,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_hydrozoa,0,abundance,plankton,10/12/2021,zooplank abundance total hydrozoa,NA,NA,NA,NA,NA,NA,NA
228,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_meroplankton,38,abundance,plankton,10/12/2021,zooplank abundance meroplankton,NA,NA,NA,NA,NA,NA,NA
229,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_balanoida,0,abundance,plankton,10/12/2021,zooplank abundance total balanoida,NA,NA,NA,NA,NA,NA,NA
230,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_brachiopoda,0,abundance,plankton,10/12/2021,zooplank abundance total brachiopoda,NA,NA,NA,NA,NA,NA,NA
231,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_copepoda,51,abundance,plankton,10/12/2021,zooplank abundance total copepoda,NA,NA,NA,NA,NA,NA,NA
232,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_malacostraca,0,abundance,plankton,10/12/2021,zooplank abundance total malacostraca,NA,NA,NA,NA,NA,NA,NA
233,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,zooplank_abundance_total_polychaeta,0,abundance,plankton,10/12/2021,zooplank abundance total polychaeta,NA,NA,NA,NA,NA,NA,NA
234,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,unknown_jellies,0,NA,NA,10/12/2021,unknown jellies,NA,NA,NA,NA,NA,NA,NA
235,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,total_reads,1414,NA,NA,10/12/2021,total reads,NA,NA,NA,NA,NA,NA,NA
236,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_celleporella_hyalina,0,otu,edna,10/12/2021,celleporella hyalina,NA,NA,NA,NA,NA,NA,NA
237,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_doto_coronata,0,otu,edna,10/12/2021,doto coronata,NA,NA,NA,NA,NA,NA,NA
238,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_ectocarpus_subulatus,0,otu,edna,10/12/2021,ectocarpus subulatus,NA,NA,NA,NA,NA,NA,NA
239,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_electra_pilosa,0,otu,edna,10/12/2021,electra pilosa,NA,NA,NA,NA,NA,NA,NA
240,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_jassa_herdmani,0,otu,edna,10/12/2021,jassa herdmani,NA,NA,NA,NA,NA,NA,NA
241,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_lacuna_vincta,0,otu,edna,10/12/2021,lacuna vincta,NA,NA,NA,NA,NA,NA,NA
242,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_membranipora_membranacea,0,otu,edna,10/12/2021,membranipora membranacea,NA,NA,NA,NA,NA,NA,NA
243,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_mytilidae,0,otu,edna,10/12/2021,mytilidae,NA,NA,NA,NA,NA,NA,NA
244,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_obelia,0,otu,edna,10/12/2021,obelia,NA,NA,NA,NA,NA,NA,NA
245,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_obelia_bidentata,0,otu,edna,10/12/2021,obelia bidentata,NA,NA,NA,NA,NA,NA,NA
246,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_obelia_dichotoma,0,otu,edna,10/12/2021,obelia dichotoma,NA,NA,NA,NA,NA,NA,NA
247,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_rissoa_guernei,0,otu,edna,10/12/2021,rissoa guernei,NA,NA,NA,NA,NA,NA,NA
248,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_amphipoda,0,otu,edna,10/12/2021,total amphipoda,NA,NA,NA,NA,NA,NA,NA
249,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_annelida,0,otu,edna,10/12/2021,total annelida,NA,NA,NA,NA,NA,NA,NA
250,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_balanoida,0,otu,edna,10/12/2021,total balanoida,NA,NA,NA,NA,NA,NA,NA
251,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_bivalvia,0,otu,edna,10/12/2021,total bivalvia,NA,NA,NA,NA,NA,NA,NA
252,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_copepoda,0,otu,edna,10/12/2021,total copepoda,NA,NA,NA,NA,NA,NA,NA
253,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_gastropoda,0,otu,edna,10/12/2021,total gastropoda,NA,NA,NA,NA,NA,NA,NA
254,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,otu_total_hydrozoa,0,otu,edna,10/12/2021,total hydrozoa,NA,NA,NA,NA,NA,NA,NA
255,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,total_brachiopoda_otu,0,NA,NA,10/12/2021,total brachiopoda otu,NA,NA,NA,NA,NA,NA,NA
256,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,blade_area,NA,NA,NA,10/12/2021,blade area,NA,NA,NA,NA,NA,NA,NA
257,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,total_area,NA,NA,NA,10/12/2021,total area,NA,NA,NA,NA,NA,NA,NA
258,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,for_standardizing,NA,NA,NA,10/12/2021,for standardizing,NA,NA,NA,NA,NA,NA,NA
259,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,species_richness,0,NA,NA,10/12/2021,species richness,NA,NA,NA,NA,NA,NA,NA
260,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,percent_blade_hydrozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent blade hydrozoans,NA,NA,NA,NA,NA,NA,NA
261,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,percent_blade_bryozoans,NA,blade_coverage,blade_coverage,10/12/2021,percent blade bryozoans,NA,NA,NA,NA,NA,NA,NA
262,Alaria,Pabay_10_12_21_3,Pabay,Mid,3,10_12_2021,10,12,2021,,6,percent_blade_ectocarpus,NA,blade_coverage,blade_coverage,10/12/2021,percent blade ectocarpus,NA,NA,NA,NA,NA,NA,NA
